A,B,dispatch,trace,K,cycles,shift,useful_inheritance,cases,sum_uncompiled,sum_frozen,sum_replacement_oracle,sum_revision_oracle,sum_replacement_reactive_lex,sum_revision_reactive_lex,sum_replacement_reactive_stay,sum_revision_reactive_stay,revision_oracle_win_uncompiled,revision_oracle_tie_uncompiled,revision_oracle_loss_uncompiled,revision_oracle_win_frozen,revision_oracle_tie_frozen,revision_oracle_loss_frozen,revision_oracle_win_replacement,revision_oracle_tie_replacement,revision_oracle_loss_replacement,revision_reactive_lex_win_uncompiled,revision_reactive_lex_tie_uncompiled,revision_reactive_lex_loss_uncompiled,revision_reactive_lex_win_frozen,revision_reactive_lex_tie_frozen,revision_reactive_lex_loss_frozen,revision_reactive_lex_win_replacement,revision_reactive_lex_tie_replacement,revision_reactive_lex_loss_replacement,revision_reactive_stay_win_uncompiled,revision_reactive_stay_tie_uncompiled,revision_reactive_stay_loss_uncompiled,revision_reactive_stay_win_frozen,revision_reactive_stay_tie_frozen,revision_reactive_stay_loss_frozen,revision_reactive_stay_win_replacement,revision_reactive_stay_tie_replacement,revision_reactive_stay_loss_replacement,replacement_lex_regret_cases,replacement_lex_regret_sum,replacement_lex_regret_max,replacement_stay_regret_cases,replacement_stay_regret_sum,replacement_stay_regret_max,replacement_tie_changes_cost,revision_lex_regret_cases,revision_lex_regret_sum,revision_lex_regret_max,revision_stay_regret_cases,revision_stay_regret_sum,revision_stay_regret_max,revision_tie_changes_cost
184,250,2,8,1,4,one_edit,1,64,24576,15872,15872,14848,16896,14848,16896,14848,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,1024,16,64,1024,16,0,0,0,0,0,0,0,0
184,250,2,0,1,4,far,1,176,67584,42736,42736,42224,44944,43408,44944,43408,176,0,0,64,112,0,64,112,0,176,0,0,64,6,106,128,16,32,176,0,0,64,6,106,128,16,32,138,2208,16,138,2208,16,0,106,1184,16,106,1184,16,0
184,250,2,2,1,4,far,1,176,67584,42736,42736,42576,44944,43760,44944,43760,176,0,0,64,0,112,64,0,112,176,0,0,64,0,112,128,0,48,176,0,0,64,0,112,128,0,48,138,2208,16,138,2208,16,0,106,1184,16,106,1184,16,0
184,250,2,4,1,4,far,1,176,67584,42736,42736,42928,44944,44112,44944,44112,176,0,0,64,0,112,64,0,112,176,0,0,64,0,112,128,0,48,176,0,0,64,0,112,128,0,48,138,2208,16,138,2208,16,0,106,1184,16,106,1184,16,0
184,250,2,8,1,4,far,1,176,67584,42736,42736,43632,44944,44816,44944,44816,176,0,0,0,64,112,0,64,112,176,0,0,0,64,112,64,64,48,176,0,0,0,64,112,64,64,48,138,2208,16,138,2208,16,0,106,1184,16,106,1184,16,0
184,250,2,0,4,1,unchanged,1,16,6144,3200,3200,3200,3200,3200,3200,3200,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,4,1,unchanged,1,16,6144,3200,3200,3232,3200,3232,3200,3232,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,4,1,unchanged,1,16,6144,3200,3200,3264,3200,3264,3200,3264,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,4,1,unchanged,1,16,6144,3200,3200,3328,3200,3328,3200,3328,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,4,1,one_edit,1,64,24576,15872,13824,13184,13824,13184,13824,13184,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,4,1,one_edit,1,64,24576,15872,13824,13312,13824,13312,13824,13312,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,4,1,one_edit,1,64,24576,15872,13824,13440,13824,13440,13824,13440,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,4,1,one_edit,1,64,24576,15872,13824,13696,13824,13696,13824,13696,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,4,1,far,1,176,67584,42736,38016,37312,38016,37312,38016,37312,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,4,1,far,1,176,67584,42736,38016,37664,38016,37664,38016,37664,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,4,1,far,1,176,67584,42736,38016,38016,38016,38016,38016,38016,176,0,0,176,0,0,96,0,80,176,0,0,176,0,0,96,0,80,176,0,0,176,0,0,96,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,4,1,far,1,176,67584,42736,38016,38720,38016,38720,38016,38720,176,0,0,170,6,0,0,0,176,176,0,0,170,6,0,0,0,176,176,0,0,170,6,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,4,2,unchanged,1,16,9216,4736,4736,4736,4736,4736,4736,4736,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,4,2,unchanged,1,16,9216,4736,4736,4768,4736,4768,4736,4768,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,4,2,unchanged,1,16,9216,4736,4736,4800,4736,4800,4736,4800,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,4,2,unchanged,1,16,9216,4736,4736,4864,4736,4864,4736,4864,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,4,2,one_edit,1,64,36864,25088,20992,19712,20992,19712,20992,19712,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,4,2,one_edit,1,64,36864,25088,20992,19840,20992,19840,20992,19840,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,4,2,one_edit,1,64,36864,25088,20992,19968,20992,19968,20992,19968,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,4,2,one_edit,1,64,36864,25088,20992,20224,20992,20224,20992,20224,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,4,2,far,1,176,101376,67168,57728,56320,57728,56320,57728,56320,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,4,2,far,1,176,101376,67168,57728,56672,57728,56672,57728,56672,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,4,2,far,1,176,101376,67168,57728,57024,57728,57024,57728,57024,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,4,2,far,1,176,101376,67168,57728,57728,57728,57728,57728,57728,176,0,0,176,0,0,96,0,80,176,0,0,176,0,0,96,0,80,176,0,0,176,0,0,96,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,4,4,unchanged,1,16,15360,7808,7808,7808,7808,7808,7808,7808,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,4,4,unchanged,1,16,15360,7808,7808,7840,7808,7840,7808,7840,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,4,4,unchanged,1,16,15360,7808,7808,7872,7808,7872,7808,7872,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,4,4,unchanged,1,16,15360,7808,7808,7936,7808,7936,7808,7936,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,4,4,one_edit,1,64,61440,43520,35328,32768,35328,32768,35328,32768,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,4,4,one_edit,1,64,61440,43520,35328,32896,35328,32896,35328,32896,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,4,4,one_edit,1,64,61440,43520,35328,33024,35328,33024,35328,33024,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,4,4,one_edit,1,64,61440,43520,35328,33280,35328,33280,35328,33280,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,4,4,far,1,176,168960,116032,97152,94336,97152,94336,97152,94336,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,4,4,far,1,176,168960,116032,97152,94688,97152,94688,97152,94688,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,4,4,far,1,176,168960,116032,97152,95040,97152,95040,97152,95040,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,4,4,far,1,176,168960,116032,97152,95744,97152,95744,97152,95744,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,16,1,unchanged,1,16,15360,7808,7808,7808,7808,7808,7808,7808,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,16,1,unchanged,1,16,15360,7808,7808,7840,7808,7840,7808,7840,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,16,1,unchanged,1,16,15360,7808,7808,7872,7808,7872,7808,7872,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,16,1,unchanged,1,16,15360,7808,7808,7936,7808,7936,7808,7936,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,16,1,one_edit,1,64,61440,43520,32256,31616,32256,31616,32256,31616,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,16,1,one_edit,1,64,61440,43520,32256,31744,32256,31744,32256,31744,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,16,1,one_edit,1,64,61440,43520,32256,31872,32256,31872,32256,31872,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,16,1,one_edit,1,64,61440,43520,32256,32128,32256,32128,32256,32128,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,16,1,far,1,176,168960,116032,88704,88000,88704,88000,88704,88000,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,16,1,far,1,176,168960,116032,88704,88352,88704,88352,88704,88352,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,16,1,far,1,176,168960,116032,88704,88704,88704,88704,88704,88704,176,0,0,176,0,0,96,0,80,176,0,0,176,0,0,96,0,80,176,0,0,176,0,0,96,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,16,1,far,1,176,168960,116032,88704,89408,88704,89408,88704,89408,176,0,0,176,0,0,0,0,176,176,0,0,176,0,0,0,0,176,176,0,0,176,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,16,2,unchanged,1,16,27648,13952,13952,13952,13952,13952,13952,13952,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,16,2,unchanged,1,16,27648,13952,13952,13984,13952,13984,13952,13984,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,16,2,unchanged,1,16,27648,13952,13952,14016,13952,14016,13952,14016,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,16,2,unchanged,1,16,27648,13952,13952,14080,13952,14080,13952,14080,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,16,2,one_edit,1,64,110592,80384,57856,56576,57856,56576,57856,56576,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,16,2,one_edit,1,64,110592,80384,57856,56704,57856,56704,57856,56704,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,16,2,one_edit,1,64,110592,80384,57856,56832,57856,56832,57856,56832,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,16,2,one_edit,1,64,110592,80384,57856,57088,57856,57088,57856,57088,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,16,2,far,1,176,304128,213760,159104,157696,159104,157696,159104,157696,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,16,2,far,1,176,304128,213760,159104,158048,159104,158048,159104,158048,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,16,2,far,1,176,304128,213760,159104,158400,159104,158400,159104,158400,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,16,2,far,1,176,304128,213760,159104,159104,159104,159104,159104,159104,176,0,0,176,0,0,96,0,80,176,0,0,176,0,0,96,0,80,176,0,0,176,0,0,96,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,16,4,unchanged,1,16,52224,26240,26240,26240,26240,26240,26240,26240,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,16,4,unchanged,1,16,52224,26240,26240,26272,26240,26272,26240,26272,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,16,4,unchanged,1,16,52224,26240,26240,26304,26240,26304,26240,26304,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,16,4,unchanged,1,16,52224,26240,26240,26368,26240,26368,26240,26368,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,16,4,one_edit,1,64,208896,154112,109056,106496,109056,106496,109056,106496,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,16,4,one_edit,1,64,208896,154112,109056,106624,109056,106624,109056,106624,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,16,4,one_edit,1,64,208896,154112,109056,106752,109056,106752,109056,106752,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,16,4,one_edit,1,64,208896,154112,109056,107008,109056,107008,109056,107008,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,0,16,4,far,1,176,574464,409216,299904,297088,299904,297088,299904,297088,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,176,0,0,176,0,0,160,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,2,16,4,far,1,176,574464,409216,299904,297440,299904,297440,299904,297440,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,4,16,4,far,1,176,574464,409216,299904,297792,299904,297792,299904,297792,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,176,0,0,176,0,0,160,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,2,8,16,4,far,1,176,574464,409216,299904,298496,299904,298496,299904,298496,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,176,0,0,176,0,0,96,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,0,1,1,unchanged,1,16,6400,2688,2688,2688,2688,2688,2688,2688,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,2,1,1,unchanged,1,16,6400,2688,2688,2720,2688,2720,2688,2720,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,4,1,1,unchanged,1,16,6400,2688,2688,2752,2688,2752,2688,2752,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,8,1,1,unchanged,1,16,6400,2688,2688,2816,2688,2816,2688,2816,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,0,1,1,one_edit,1,64,25600,12288,11776,11136,11776,11136,11776,11136,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,2,1,1,one_edit,1,64,25600,12288,11776,11264,11776,11264,11776,11264,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,4,1,1,one_edit,1,64,25600,12288,11776,11392,11776,11392,11776,11392,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,8,1,1,one_edit,1,64,25600,12288,11776,11648,11776,11648,11776,11648,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,0,1,1,far,1,176,70400,33336,32232,31656,32384,31680,32384,31680,176,0,0,170,6,0,160,16,0,176,0,0,170,0,6,160,16,0,176,0,0,170,0,6,160,16,0,38,152,4,38,152,4,0,6,24,4,6,24,4,0
184,250,4,2,1,1,far,1,176,70400,33336,32232,32008,32384,32032,32384,32032,176,0,0,138,32,6,64,96,16,176,0,0,138,32,6,96,64,16,176,0,0,138,32,6,96,64,16,38,152,4,38,152,4,0,6,24,4,6,24,4,0
184,250,4,4,1,1,far,1,176,70400,33336,32232,32360,32384,32384,32384,32384,176,0,0,138,0,38,64,0,112,176,0,0,138,0,38,96,0,80,176,0,0,138,0,38,96,0,80,38,152,4,38,152,4,0,6,24,4,6,24,4,0
184,250,4,8,1,1,far,1,176,70400,33336,32232,33064,32384,33088,32384,33088,176,0,0,128,10,38,0,0,176,176,0,0,128,10,38,0,0,176,176,0,0,128,10,38,0,0,176,38,152,4,38,152,4,0,6,24,4,6,24,4,0
184,250,4,0,1,2,unchanged,1,16,7680,3200,3200,3200,3200,3200,3200,3200,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,2,1,2,unchanged,1,16,7680,3200,3200,3232,3200,3232,3200,3232,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,4,1,2,unchanged,1,16,7680,3200,3200,3264,3200,3264,3200,3264,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,8,1,2,unchanged,1,16,7680,3200,3200,3328,3200,3328,3200,3328,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,0,1,2,one_edit,1,64,30720,15872,14848,13568,14848,13568,14848,13568,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,2,1,2,one_edit,1,64,30720,15872,14848,13696,14848,13696,14848,13696,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,4,1,2,one_edit,1,64,30720,15872,14848,13824,14848,13824,14848,13824,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,8,1,2,one_edit,1,64,30720,15872,14848,14080,14848,14080,14848,14080,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,0,1,2,far,1,176,84480,42736,40528,39376,40832,39424,40832,39424,176,0,0,170,6,0,160,16,0,176,0,0,170,0,6,160,16,0,176,0,0,170,0,6,160,16,0,38,304,8,38,304,8,0,6,48,8,6,48,8,0
184,250,4,2,1,2,far,1,176,84480,42736,40528,39728,40832,39776,40832,39776,176,0,0,170,0,6,160,0,16,176,0,0,170,0,6,160,0,16,176,0,0,170,0,6,160,0,16,38,304,8,38,304,8,0,6,48,8,6,48,8,0
184,250,4,4,1,2,far,1,176,84480,42736,40528,40080,40832,40128,40832,40128,176,0,0,138,32,6,64,96,16,176,0,0,138,32,6,96,64,16,176,0,0,138,32,6,96,64,16,38,304,8,38,304,8,0,6,48,8,6,48,8,0
184,250,4,8,1,2,far,1,176,84480,42736,40528,40784,40832,40832,40832,40832,176,0,0,138,0,38,64,0,112,176,0,0,138,0,38,96,0,80,176,0,0,138,0,38,96,0,80,38,304,8,38,304,8,0,6,48,8,6,48,8,0
184,250,4,0,1,4,unchanged,1,16,10240,4224,4224,4224,4224,4224,4224,4224,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,2,1,4,unchanged,1,16,10240,4224,4224,4256,4224,4256,4224,4256,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,4,1,4,unchanged,1,16,10240,4224,4224,4288,4224,4288,4224,4288,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,250,4,8,1,4,unchanged,1,16,10240,4224,4224,4352,4224,4352,4224,4352,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,16,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
