n,A,B,dispatch,trace,K,shift,useful_inheritance,cases,same_task_map,revision_changed_macro,replacement_changed_macro,sum_uncompiled,sum_frozen,sum_replace,sum_revisable,revision_win_uncompiled,revision_tie_uncompiled,revision_loss_uncompiled,max_saving_uncompiled,max_excess_uncompiled,revision_win_frozen,revision_tie_frozen,revision_loss_frozen,max_saving_frozen,max_excess_frozen,revision_win_replace,revision_tie_replace,revision_loss_replace,max_saving_replace,max_excess_replace
9,110,184,2,2,1,one_edit,1,64,0,64,64,13824,8192,7936,7744,64,0,0,95,-95,64,0,0,7,-7,64,0,0,3,-3
9,110,184,2,2,1,far,1,176,0,170,138,38016,22300,21748,21812,176,0,0,93,-90,138,0,38,5,2,64,0,112,1,2
9,110,184,2,2,4,unchanged,1,16,16,0,0,4608,2432,2432,2464,16,0,0,134,-134,0,0,16,-2,2,0,0,16,-2,2
9,110,184,2,2,4,one_edit,1,64,0,64,64,18432,12800,10240,10048,64,0,0,131,-131,64,0,0,43,-43,64,0,0,3,-3
9,110,184,2,2,4,far,1,176,0,176,176,50688,34288,28160,28160,176,0,0,129,-126,176,0,0,41,-14,96,0,80,1,2
9,110,184,2,2,16,unchanged,1,16,16,0,0,9216,4736,4736,4768,16,0,0,278,-278,0,0,16,-2,2,0,0,16,-2,2
9,110,184,2,2,16,one_edit,1,64,0,64,64,36864,31232,19456,19264,64,0,0,275,-275,64,0,0,187,-187,64,0,0,3,-3
9,110,184,2,2,16,far,1,176,0,176,176,101376,82240,53504,53504,176,0,0,273,-270,176,0,0,185,-86,96,0,80,1,2
9,110,184,2,4,1,unchanged,1,16,16,0,0,3456,1856,1856,1920,16,0,0,96,-96,0,0,16,-4,4,0,0,16,-4,4
9,110,184,2,4,1,one_edit,1,64,0,64,64,13824,8192,7936,7872,64,0,0,93,-93,64,0,0,5,-5,64,0,0,1,-1
9,110,184,2,4,1,far,1,176,0,170,138,38016,22300,21748,22164,176,0,0,91,-88,128,10,38,3,4,0,0,176,-1,4
9,110,184,2,4,4,unchanged,1,16,16,0,0,4608,2432,2432,2496,16,0,0,132,-132,0,0,16,-4,4,0,0,16,-4,4
9,110,184,2,4,4,one_edit,1,64,0,64,64,18432,12800,10240,10176,64,0,0,129,-129,64,0,0,41,-41,64,0,0,1,-1
9,110,184,2,4,4,far,1,176,0,176,176,50688,34288,28160,28512,176,0,0,127,-124,176,0,0,39,-12,0,0,176,-1,4
9,110,184,2,4,16,unchanged,1,16,16,0,0,9216,4736,4736,4800,16,0,0,276,-276,0,0,16,-4,4,0,0,16,-4,4
9,110,184,2,4,16,one_edit,1,64,0,64,64,36864,31232,19456,19392,64,0,0,273,-273,64,0,0,185,-185,64,0,0,1,-1
9,110,184,2,4,16,far,1,176,0,176,176,101376,82240,53504,53856,176,0,0,271,-268,176,0,0,183,-84,0,0,176,-1,4
9,110,184,2,8,1,unchanged,1,16,16,0,0,3456,1856,1856,1984,16,0,0,92,-92,0,0,16,-8,8,0,0,16,-8,8
9,110,184,2,8,1,one_edit,1,64,0,64,64,13824,8192,7936,8128,64,0,0,89,-89,64,0,0,1,-1,0,0,64,-3,3
9,110,184,2,8,1,far,1,176,0,170,138,38016,22300,21748,22868,176,0,0,87,-84,0,0,176,-1,8,0,0,176,-5,8
9,110,184,2,8,4,unchanged,1,16,16,0,0,4608,2432,2432,2560,16,0,0,128,-128,0,0,16,-8,8,0,0,16,-8,8
9,110,184,2,8,4,one_edit,1,64,0,64,64,18432,12800,10240,10432,64,0,0,125,-125,64,0,0,37,-37,0,0,64,-3,3
9,110,184,2,8,4,far,1,176,0,176,176,50688,34288,28160,29216,176,0,0,123,-120,176,0,0,35,-8,0,0,176,-5,8
9,110,184,2,8,16,unchanged,1,16,16,0,0,9216,4736,4736,4864,16,0,0,272,-272,0,0,16,-8,8,0,0,16,-8,8
9,110,184,2,8,16,one_edit,1,64,0,64,64,36864,31232,19456,19648,64,0,0,269,-269,64,0,0,181,-181,0,0,64,-3,3
9,110,184,2,8,16,far,1,176,0,176,176,101376,82240,53504,54560,176,0,0,267,-264,176,0,0,179,-80,0,0,176,-5,8
9,110,184,4,0,1,unchanged,1,16,16,0,0,5760,2432,2432,2432,16,0,0,208,-208,0,16,0,0,0,0,16,0,0,0
9,110,184,4,0,1,one_edit,1,64,0,64,64,23040,11264,10240,9920,64,0,0,205,-205,64,0,0,21,-21,64,0,0,5,-5
9,110,184,4,0,1,far,1,176,0,176,176,63360,30520,28160,27808,176,0,0,203,-200,176,0,0,19,-4,160,16,0,3,0
9,110,184,4,0,4,unchanged,1,16,16,0,0,7680,3200,3200,3200,16,0,0,280,-280,0,16,0,0,0,0,16,0,0,0
9,110,184,4,0,4,one_edit,1,64,0,64,64,30720,18944,13312,12992,64,0,0,277,-277,64,0,0,93,-93,64,0,0,5,-5
9,110,184,4,0,4,far,1,176,0,176,176,84480,50272,36608,36256,176,0,0,275,-272,176,0,0,91,-40,160,16,0,3,0
9,110,184,4,0,16,unchanged,1,16,16,0,0,15360,6272,6272,6272,16,0,0,568,-568,0,16,0,0,0,0,16,0,0,0
9,110,184,4,0,16,one_edit,1,64,0,64,64,61440,49664,25600,25280,64,0,0,565,-565,64,0,0,381,-381,64,0,0,5,-5
9,110,184,4,0,16,far,1,176,0,176,176,168960,129280,70400,70048,176,0,0,563,-560,176,0,0,379,-184,160,16,0,3,0
9,110,184,4,2,1,unchanged,1,16,16,0,0,5760,2432,2432,2464,16,0,0,206,-206,0,0,16,-2,2,0,0,16,-2,2
9,110,184,4,2,1,one_edit,1,64,0,64,64,23040,11264,10240,10048,64,0,0,203,-203,64,0,0,19,-19,64,0,0,3,-3
9,110,184,4,2,1,far,1,176,0,176,176,63360,30520,28160,28160,176,0,0,201,-198,176,0,0,17,-2,96,0,80,1,2
9,110,184,4,2,4,unchanged,1,16,16,0,0,7680,3200,3200,3232,16,0,0,278,-278,0,0,16,-2,2,0,0,16,-2,2
9,110,184,4,2,4,one_edit,1,64,0,64,64,30720,18944,13312,13120,64,0,0,275,-275,64,0,0,91,-91,64,0,0,3,-3
9,110,184,4,2,4,far,1,176,0,176,176,84480,50272,36608,36608,176,0,0,273,-270,176,0,0,89,-38,96,0,80,1,2
9,110,184,4,2,16,unchanged,1,16,16,0,0,15360,6272,6272,6304,16,0,0,566,-566,0,0,16,-2,2,0,0,16,-2,2
9,110,184,4,2,16,one_edit,1,64,0,64,64,61440,49664,25600,25408,64,0,0,563,-563,64,0,0,379,-379,64,0,0,3,-3
9,110,184,4,2,16,far,1,176,0,176,176,168960,129280,70400,70400,176,0,0,561,-558,176,0,0,377,-182,96,0,80,1,2
9,110,184,4,4,1,unchanged,1,16,16,0,0,5760,2432,2432,2496,16,0,0,204,-204,0,0,16,-4,4,0,0,16,-4,4
9,110,184,4,4,1,one_edit,1,64,0,64,64,23040,11264,10240,10176,64,0,0,201,-201,64,0,0,17,-17,64,0,0,1,-1
9,110,184,4,4,1,far,1,176,0,176,176,63360,30520,28160,28512,176,0,0,199,-196,170,6,0,15,0,0,0,176,-1,4
9,110,184,4,4,4,unchanged,1,16,16,0,0,7680,3200,3200,3264,16,0,0,276,-276,0,0,16,-4,4,0,0,16,-4,4
9,110,184,4,4,4,one_edit,1,64,0,64,64,30720,18944,13312,13248,64,0,0,273,-273,64,0,0,89,-89,64,0,0,1,-1
9,110,184,4,4,4,far,1,176,0,176,176,84480,50272,36608,36960,176,0,0,271,-268,176,0,0,87,-36,0,0,176,-1,4
9,110,184,4,4,16,unchanged,1,16,16,0,0,15360,6272,6272,6336,16,0,0,564,-564,0,0,16,-4,4,0,0,16,-4,4
9,110,184,4,4,16,one_edit,1,64,0,64,64,61440,49664,25600,25536,64,0,0,561,-561,64,0,0,377,-377,64,0,0,1,-1
9,110,184,4,4,16,far,1,176,0,176,176,168960,129280,70400,70752,176,0,0,559,-556,176,0,0,375,-180,0,0,176,-1,4
9,110,184,4,8,1,unchanged,1,16,16,0,0,5760,2432,2432,2560,16,0,0,200,-200,0,0,16,-8,8,0,0,16,-8,8
9,110,184,4,8,1,one_edit,1,64,0,64,64,23040,11264,10240,10432,64,0,0,197,-197,64,0,0,13,-13,0,0,64,-3,3
9,110,184,4,8,1,far,1,176,0,176,176,63360,30520,28160,29216,176,0,0,195,-192,138,0,38,11,4,0,0,176,-5,8
9,110,184,4,8,4,unchanged,1,16,16,0,0,7680,3200,3200,3328,16,0,0,272,-272,0,0,16,-8,8,0,0,16,-8,8
9,110,184,4,8,4,one_edit,1,64,0,64,64,30720,18944,13312,13504,64,0,0,269,-269,64,0,0,85,-85,0,0,64,-3,3
9,110,184,4,8,4,far,1,176,0,176,176,84480,50272,36608,37664,176,0,0,267,-264,176,0,0,83,-32,0,0,176,-5,8
9,110,184,4,8,16,unchanged,1,16,16,0,0,15360,6272,6272,6400,16,0,0,560,-560,0,0,16,-8,8,0,0,16,-8,8
9,110,184,4,8,16,one_edit,1,64,0,64,64,61440,49664,25600,25792,64,0,0,557,-557,64,0,0,373,-373,0,0,64,-3,3
9,110,184,4,8,16,far,1,176,0,176,176,168960,129280,70400,71456,176,0,0,555,-552,176,0,0,371,-176,0,0,176,-5,8
9,184,250,0,0,1,unchanged,0,16,16,0,0,1116,1244,1244,1244,0,0,16,-8,8,0,16,0,0,0,0,16,0,0,0
9,184,250,0,0,1,one_edit,0,64,0,0,0,4464,4976,4976,4976,0,0,64,-8,8,0,64,0,0,0,0,64,0,0,0
9,184,250,0,0,1,far,0,176,2,0,0,12276,13684,13684,13684,0,0,176,-8,8,0,176,0,0,0,0,176,0,0,0
9,184,250,0,0,4,unchanged,0,16,16,0,0,1488,1616,1616,1616,0,0,16,-8,8,0,16,0,0,0,0,16,0,0,0
9,184,250,0,0,4,one_edit,0,64,0,0,0,5952,6464,6464,6464,0,0,64,-8,8,0,64,0,0,0,0,64,0,0,0
9,184,250,0,0,4,far,0,176,2,0,0,16368,17776,17776,17776,0,0,176,-8,8,0,176,0,0,0,0,176,0,0,0
9,184,250,0,0,16,unchanged,0,16,16,0,0,2976,3104,3104,3104,0,0,16,-8,8,0,16,0,0,0,0,16,0,0,0
9,184,250,0,0,16,one_edit,0,64,0,0,0,11904,12416,12416,12416,0,0,64,-8,8,0,64,0,0,0,0,64,0,0,0
9,184,250,0,0,16,far,0,176,2,0,0,32736,34144,34144,34144,0,0,176,-8,8,0,176,0,0,0,0,176,0,0,0
9,184,250,0,2,1,unchanged,0,16,16,0,0,1116,1244,1244,1276,0,0,16,-10,10,0,0,16,-2,2,0,0,16,-2,2
9,184,250,0,2,1,one_edit,0,64,0,0,0,4464,4976,4976,5104,0,0,64,-10,10,0,0,64,-2,2,0,0,64,-2,2
9,184,250,0,2,1,far,0,176,2,0,0,12276,13684,13684,14036,0,0,176,-10,10,0,0,176,-2,2,0,0,176,-2,2
9,184,250,0,2,4,unchanged,0,16,16,0,0,1488,1616,1616,1648,0,0,16,-10,10,0,0,16,-2,2,0,0,16,-2,2
9,184,250,0,2,4,one_edit,0,64,0,0,0,5952,6464,6464,6592,0,0,64,-10,10,0,0,64,-2,2,0,0,64,-2,2
9,184,250,0,2,4,far,0,176,2,0,0,16368,17776,17776,18128,0,0,176,-10,10,0,0,176,-2,2,0,0,176,-2,2
9,184,250,0,2,16,unchanged,0,16,16,0,0,2976,3104,3104,3136,0,0,16,-10,10,0,0,16,-2,2,0,0,16,-2,2
9,184,250,0,2,16,one_edit,0,64,0,0,0,11904,12416,12416,12544,0,0,64,-10,10,0,0,64,-2,2,0,0,64,-2,2
9,184,250,0,2,16,far,0,176,2,0,0,32736,34144,34144,34496,0,0,176,-10,10,0,0,176,-2,2,0,0,176,-2,2
9,184,250,0,4,1,unchanged,0,16,16,0,0,1116,1244,1244,1308,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
9,184,250,0,4,1,one_edit,0,64,0,0,0,4464,4976,4976,5232,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
9,184,250,0,4,1,far,0,176,2,0,0,12276,13684,13684,14388,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
9,184,250,0,4,4,unchanged,0,16,16,0,0,1488,1616,1616,1680,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
9,184,250,0,4,4,one_edit,0,64,0,0,0,5952,6464,6464,6720,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
9,184,250,0,4,4,far,0,176,2,0,0,16368,17776,17776,18480,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
9,184,250,0,4,16,unchanged,0,16,16,0,0,2976,3104,3104,3168,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
9,184,250,0,4,16,one_edit,0,64,0,0,0,11904,12416,12416,12672,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
9,184,250,0,4,16,far,0,176,2,0,0,32736,34144,34144,34848,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
9,184,250,0,8,1,unchanged,0,16,16,0,0,1116,1244,1244,1372,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
9,184,250,0,8,1,one_edit,0,64,0,0,0,4464,4976,4976,5488,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
9,184,250,0,8,1,far,0,176,2,0,0,12276,13684,13684,15092,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
9,184,250,0,8,4,unchanged,0,16,16,0,0,1488,1616,1616,1744,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
9,184,250,0,8,4,one_edit,0,64,0,0,0,5952,6464,6464,6976,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
9,184,250,0,8,4,far,0,176,2,0,0,16368,17776,17776,19184,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
9,184,250,0,8,16,unchanged,0,16,16,0,0,2976,3104,3104,3232,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
9,184,250,0,8,16,one_edit,0,64,0,0,0,11904,12416,12416,12928,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
9,184,250,0,8,16,far,0,176,2,0,0,32736,34144,34144,35552,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
9,184,250,1,0,1,unchanged,1,16,16,0,0,2232,1568,1568,1568,16,0,0,46,-10,0,16,0,0,0,0,16,0,0,0
9,184,250,1,0,1,one_edit,1,64,0,54,0,8928,6612,6612,6450,64,0,0,43,-11,54,10,0,3,0,54,10,0,3,0
9,184,250,1,0,1,far,1,176,2,82,0,24552,18113,18113,18055,176,0,0,43,-8,58,118,0,1,0,58,118,0,1,0
9,184,250,1,0,4,unchanged,1,16,16,2,0,2976,2048,2048,2046,16,0,0,64,-17,2,14,0,1,0,2,14,0,1,0
9,184,250,1,0,4,one_edit,1,64,0,62,62,11904,9552,8656,8358,64,0,0,61,-29,62,2,0,21,0,62,2,0,5,0
9,184,250,1,0,4,far,1,176,2,176,174,32736,25988,23840,23484,176,0,0,59,-17,176,0,0,19,-1,160,16,0,5,0
9,184,250,1,0,16,unchanged,1,16,16,2,2,5952,3968,3952,3942,16,0,0,136,-53,2,14,0,13,0,2,14,0,5,0
9,184,250,1,0,16,one_edit,1,64,0,62,62,23808,21312,16240,15942,64,0,0,133,-83,62,2,0,93,0,62,2,0,5,0
9,184,250,1,0,16,far,1,176,2,176,176,65472,57488,44704,44340,176,0,0,131,-53,176,0,0,91,-13,160,16,0,5,0
9,184,250,1,2,1,unchanged,1,16,16,0,0,2232,1568,1568,1600,16,0,0,44,-8,0,0,16,-2,2,0,0,16,-2,2
9,184,250,1,2,1,one_edit,1,64,0,54,0,8928,6612,6612,6578,64,0,0,41,-9,54,0,10,1,2,54,0,10,1,2
9,184,250,1,2,1,far,1,176,2,82,0,24552,18113,18113,18407,176,0,0,41,-6,0,0,176,-1,2,0,0,176,-1,2
9,184,250,1,2,4,unchanged,1,16,16,2,0,2976,2048,2048,2078,16,0,0,62,-15,0,0,16,-1,2,0,0,16,-1,2
9,184,250,1,2,4,one_edit,1,64,0,62,62,11904,9552,8656,8486,64,0,0,59,-27,62,0,2,19,2,62,0,2,3,2
9,184,250,1,2,4,far,1,176,2,176,174,32736,25988,23840,23836,176,0,0,57,-15,174,0,2,17,1,94,0,82,3,2
9,184,250,1,2,16,unchanged,1,16,16,2,2,5952,3968,3952,3974,16,0,0,134,-51,2,0,14,11,2,2,0,14,3,2
9,184,250,1,2,16,one_edit,1,64,0,62,62,23808,21312,16240,16070,64,0,0,131,-81,62,0,2,91,2,62,0,2,3,2
9,184,250,1,2,16,far,1,176,2,176,176,65472,57488,44704,44692,176,0,0,129,-51,176,0,0,89,-11,96,0,80,3,2
9,184,250,1,4,1,unchanged,1,16,16,0,0,2232,1568,1568,1632,16,0,0,42,-6,0,0,16,-4,4,0,0,16,-4,4
9,184,250,1,4,1,one_edit,1,64,0,54,0,8928,6612,6612,6706,64,0,0,39,-7,0,0,64,-1,4,0,0,64,-1,4
9,184,250,1,4,1,far,1,176,2,82,0,24552,18113,18113,18759,176,0,0,39,-4,0,0,176,-3,4,0,0,176,-3,4
9,184,250,1,4,4,unchanged,1,16,16,2,0,2976,2048,2048,2110,16,0,0,60,-13,0,0,16,-3,4,0,0,16,-3,4
9,184,250,1,4,4,one_edit,1,64,0,62,62,11904,9552,8656,8614,64,0,0,57,-25,62,0,2,17,4,56,0,8,1,4
9,184,250,1,4,4,far,1,176,2,176,174,32736,25988,23840,24188,176,0,0,55,-13,166,8,2,15,3,4,0,172,1,4
9,184,250,1,4,16,unchanged,1,16,16,2,2,5952,3968,3952,4006,16,0,0,132,-49,2,0,14,9,4,2,0,14,1,4
9,184,250,1,4,16,one_edit,1,64,0,62,62,23808,21312,16240,16198,64,0,0,129,-79,62,0,2,89,4,56,0,8,1,4
9,184,250,1,4,16,far,1,176,2,176,176,65472,57488,44704,45044,176,0,0,127,-49,176,0,0,87,-9,6,0,170,1,4
9,184,250,1,8,1,unchanged,1,16,16,0,0,2232,1568,1568,1696,16,0,0,38,-2,0,0,16,-8,8,0,0,16,-8,8
9,184,250,1,8,1,one_edit,1,64,0,54,0,8928,6612,6612,6962,64,0,0,35,-3,0,0,64,-5,8,0,0,64,-5,8
9,184,250,1,8,1,far,1,176,2,82,0,24552,18113,18113,19463,166,10,0,35,0,0,0,176,-7,8,0,0,176,-7,8
9,184,250,1,8,4,unchanged,1,16,16,2,0,2976,2048,2048,2174,16,0,0,56,-9,0,0,16,-7,8,0,0,16,-7,8
9,184,250,1,8,4,one_edit,1,64,0,62,62,11904,9552,8656,8870,64,0,0,53,-21,56,0,8,13,8,0,0,64,-3,8
9,184,250,1,8,4,far,1,176,2,176,174,32736,25988,23840,24892,176,0,0,51,-9,125,0,51,11,7,0,0,176,-3,8
9,184,250,1,8,16,unchanged,1,16,16,2,2,5952,3968,3952,4070,16,0,0,128,-45,2,0,14,5,8,0,0,16,-3,8
9,184,250,1,8,16,one_edit,1,64,0,62,62,23808,21312,16240,16454,64,0,0,125,-75,62,0,2,85,8,0,0,64,-3,8
9,184,250,1,8,16,far,1,176,2,176,176,65472,57488,44704,45748,176,0,0,123,-45,176,0,0,83,-5,0,0,176,-3,8
9,184,250,2,0,1,unchanged,1,16,16,0,0,3348,1856,1856,1856,16,0,0,100,-46,0,16,0,0,0,0,16,0,0,0
9,184,250,2,0,1,one_edit,1,64,0,62,54,13392,8120,7904,7610,64,0,0,97,-49,62,2,0,9,0,62,2,0,5,0
9,184,250,2,0,1,far,1,176,2,165,121,36828,22186,21702,21413,176,0,0,95,-44,165,11,0,7,0,157,19,0,3,0
9,184,250,2,0,4,unchanged,1,16,16,0,0,4464,2432,2432,2432,16,0,0,136,-64,0,16,0,0,0,0,16,0,0,0
9,184,250,2,0,4,one_edit,1,64,0,62,62,17856,12512,10224,9914,64,0,0,133,-85,62,2,0,45,0,62,2,0,5,0
9,184,250,2,0,4,far,1,176,2,174,174,49104,33832,28144,27764,176,0,0,131,-64,174,2,0,43,0,160,16,0,5,0
9,184,250,2,0,16,unchanged,1,16,16,0,0,8928,4736,4736,4736,16,0,0,280,-136,0,16,0,0,0,0,16,0,0,0
9,184,250,2,0,16,one_edit,1,64,0,62,62,35712,30080,19440,19130,64,0,0,277,-181,62,2,0,189,0,62,2,0,5,0
9,184,250,2,0,16,far,1,176,2,174,174,98208,80416,53488,53108,176,0,0,275,-136,174,2,0,187,0,160,16,0,5,0
9,184,250,2,2,1,unchanged,1,16,16,0,0,3348,1856,1856,1888,16,0,0,98,-44,0,0,16,-2,2,0,0,16,-2,2
9,184,250,2,2,1,one_edit,1,64,0,62,54,13392,8120,7904,7738,64,0,0,95,-47,62,0,2,7,2,62,0,2,3,2
9,184,250,2,2,1,far,1,176,2,165,121,36828,22186,21702,21765,176,0,0,93,-42,129,0,47,5,2,66,0,110,1,2
9,184,250,2,2,4,unchanged,1,16,16,0,0,4464,2432,2432,2464,16,0,0,134,-62,0,0,16,-2,2,0,0,16,-2,2
9,184,250,2,2,4,one_edit,1,64,0,62,62,17856,12512,10224,10042,64,0,0,131,-83,62,0,2,43,2,62,0,2,3,2
9,184,250,2,2,4,far,1,176,2,174,174,49104,33832,28144,28116,176,0,0,129,-62,174,0,2,41,2,102,0,74,3,2
9,184,250,2,2,16,unchanged,1,16,16,0,0,8928,4736,4736,4768,16,0,0,278,-134,0,0,16,-2,2,0,0,16,-2,2
9,184,250,2,2,16,one_edit,1,64,0,62,62,35712,30080,19440,19258,64,0,0,275,-179,62,0,2,187,2,62,0,2,3,2
9,184,250,2,2,16,far,1,176,2,174,174,98208,80416,53488,53460,176,0,0,273,-134,174,0,2,185,2,102,0,74,3,2
9,184,250,2,4,1,unchanged,1,16,16,0,0,3348,1856,1856,1920,16,0,0,96,-42,0,0,16,-4,4,0,0,16,-4,4
9,184,250,2,4,1,one_edit,1,64,0,62,54,13392,8120,7904,7866,64,0,0,93,-45,54,0,10,5,4,54,0,10,1,4
9,184,250,2,4,1,far,1,176,2,165,121,36828,22186,21702,22117,176,0,0,91,-40,113,8,55,3,4,0,0,176,-1,4
9,184,250,2,4,4,unchanged,1,16,16,0,0,4464,2432,2432,2496,16,0,0,132,-60,0,0,16,-4,4,0,0,16,-4,4
9,184,250,2,4,4,one_edit,1,64,0,62,62,17856,12512,10224,10170,64,0,0,129,-81,62,0,2,41,4,62,0,2,1,4
9,184,250,2,4,4,far,1,176,2,174,174,49104,33832,28144,28468,176,0,0,127,-60,174,0,2,39,4,8,0,168,1,4
9,184,250,2,4,16,unchanged,1,16,16,0,0,8928,4736,4736,4800,16,0,0,276,-132,0,0,16,-4,4,0,0,16,-4,4
9,184,250,2,4,16,one_edit,1,64,0,62,62,35712,30080,19440,19386,64,0,0,273,-177,62,0,2,185,4,62,0,2,1,4
9,184,250,2,4,16,far,1,176,2,174,174,98208,80416,53488,53812,176,0,0,271,-132,174,0,2,183,4,8,0,168,1,4
9,184,250,2,8,1,unchanged,1,16,16,0,0,3348,1856,1856,1984,16,0,0,92,-38,0,0,16,-8,8,0,0,16,-8,8
9,184,250,2,8,1,one_edit,1,64,0,62,54,13392,8120,7904,8122,64,0,0,89,-41,54,0,10,1,8,0,0,64,-3,8
9,184,250,2,8,1,far,1,176,2,165,121,36828,22186,21702,22821,176,0,0,87,-36,0,0,176,-1,8,0,0,176,-5,8
9,184,250,2,8,4,unchanged,1,16,16,0,0,4464,2432,2432,2560,16,0,0,128,-56,0,0,16,-8,8,0,0,16,-8,8
9,184,250,2,8,4,one_edit,1,64,0,62,62,17856,12512,10224,10426,64,0,0,125,-77,62,0,2,37,8,0,0,64,-3,8
9,184,250,2,8,4,far,1,176,2,174,174,49104,33832,28144,29172,176,0,0,123,-56,174,0,2,35,8,0,0,176,-3,8
9,184,250,2,8,16,unchanged,1,16,16,0,0,8928,4736,4736,4864,16,0,0,272,-128,0,0,16,-8,8,0,0,16,-8,8
9,184,250,2,8,16,one_edit,1,64,0,62,62,35712,30080,19440,19642,64,0,0,269,-173,62,0,2,181,8,0,0,64,-3,8
9,184,250,2,8,16,far,1,176,2,174,174,98208,80416,53488,54516,176,0,0,267,-128,174,0,2,179,8,0,0,176,-3,8
9,184,250,4,0,1,unchanged,1,16,16,0,0,5580,2432,2432,2432,16,0,0,208,-118,0,16,0,0,0,0,16,0,0,0
9,184,250,4,0,1,one_edit,1,64,0,62,62,22320,11136,10228,9918,64,0,0,205,-125,62,2,0,21,0,62,2,0,5,0
9,184,250,4,0,1,far,1,176,2,174,174,61380,30320,28144,27776,176,0,0,203,-118,174,2,0,19,0,160,16,0,5,0
9,184,250,4,0,4,unchanged,1,16,16,0,0,7440,3200,3200,3200,16,0,0,280,-160,0,16,0,0,0,0,16,0,0,0
9,184,250,4,0,4,one_edit,1,64,0,64,64,29760,18432,13312,12992,64,0,0,277,-197,64,0,0,93,-5,64,0,0,5,-5
9,184,250,4,0,4,far,1,176,2,174,174,81840,49472,36592,36224,176,0,0,275,-160,174,2,0,91,0,160,16,0,5,0
9,184,250,4,0,16,unchanged,1,16,16,0,0,14880,6272,6272,6272,16,0,0,568,-328,0,16,0,0,0,0,16,0,0,0
9,184,250,4,0,16,one_edit,1,64,0,64,64,59520,47616,25600,25280,64,0,0,565,-405,64,0,0,381,-29,64,0,0,5,-5
9,184,250,4,0,16,far,1,176,2,174,174,163680,126080,70384,70016,176,0,0,563,-328,174,2,0,379,0,160,16,0,5,0
9,184,250,4,2,1,unchanged,1,16,16,0,0,5580,2432,2432,2464,16,0,0,206,-116,0,0,16,-2,2,0,0,16,-2,2
9,184,250,4,2,1,one_edit,1,64,0,62,62,22320,11136,10228,10046,64,0,0,203,-123,62,0,2,19,2,62,0,2,3,2
9,184,250,4,2,1,far,1,176,2,174,174,61380,30320,28144,28128,176,0,0,201,-116,174,0,2,17,2,100,0,76,3,2
9,184,250,4,2,4,unchanged,1,16,16,0,0,7440,3200,3200,3232,16,0,0,278,-158,0,0,16,-2,2,0,0,16,-2,2
9,184,250,4,2,4,one_edit,1,64,0,64,64,29760,18432,13312,13120,64,0,0,275,-195,64,0,0,91,-3,64,0,0,3,-3
9,184,250,4,2,4,far,1,176,2,174,174,81840,49472,36592,36576,176,0,0,273,-158,174,0,2,89,2,100,0,76,3,2
9,184,250,4,2,16,unchanged,1,16,16,0,0,14880,6272,6272,6304,16,0,0,566,-326,0,0,16,-2,2,0,0,16,-2,2
9,184,250,4,2,16,one_edit,1,64,0,64,64,59520,47616,25600,25408,64,0,0,563,-403,64,0,0,379,-27,64,0,0,3,-3
9,184,250,4,2,16,far,1,176,2,174,174,163680,126080,70384,70368,176,0,0,561,-326,174,0,2,377,2,100,0,76,3,2
9,184,250,4,4,1,unchanged,1,16,16,0,0,5580,2432,2432,2496,16,0,0,204,-114,0,0,16,-4,4,0,0,16,-4,4
9,184,250,4,4,1,one_edit,1,64,0,62,62,22320,11136,10228,10174,64,0,0,201,-121,62,0,2,17,4,62,0,2,1,4
9,184,250,4,4,1,far,1,176,2,174,174,61380,30320,28144,28480,176,0,0,199,-114,168,6,2,15,4,4,0,172,1,4
9,184,250,4,4,4,unchanged,1,16,16,0,0,7440,3200,3200,3264,16,0,0,276,-156,0,0,16,-4,4,0,0,16,-4,4
9,184,250,4,4,4,one_edit,1,64,0,64,64,29760,18432,13312,13248,64,0,0,273,-193,64,0,0,89,-1,64,0,0,1,-1
9,184,250,4,4,4,far,1,176,2,174,174,81840,49472,36592,36928,176,0,0,271,-156,174,0,2,87,4,4,0,172,1,4
9,184,250,4,4,16,unchanged,1,16,16,0,0,14880,6272,6272,6336,16,0,0,564,-324,0,0,16,-4,4,0,0,16,-4,4
9,184,250,4,4,16,one_edit,1,64,0,64,64,59520,47616,25600,25536,64,0,0,561,-401,64,0,0,377,-25,64,0,0,1,-1
