m,a,b,k,primitive_m,physical_flips,rule,off_code,outer_conflicts,witness_input,witness_other,witness_output
5,31,2,2,5,4,-1,20,0,6,-1,14
5,31,2,3,5,4,-1,96,0,12,-1,30
5,31,3,1,5,3,-1,5,0,3,-1,7
5,31,3,2,5,3,-1,22,0,6,-1,15
5,31,3,3,5,3,-1,92,0,13,-1,23
5,31,4,1,5,4,-1,5,0,3,-1,12
5,31,4,2,5,4,-1,20,0,6,-1,28
5,31,4,3,5,4,-1,96,0,12,-1,29
5,31,5,1,5,3,-1,5,0,3,-1,15
5,31,5,2,5,3,-1,18,0,11,-1,15
5,31,5,3,5,3,-1,85,0,22,-1,23
5,31,6,1,5,3,-1,5,0,3,-1,14
5,31,6,2,5,3,-1,22,0,6,-1,30
5,31,6,3,5,3,-1,92,0,13,-1,15
5,31,7,1,5,2,-1,5,0,3,-1,15
5,31,7,2,5,2,-1,20,0,12,-1,23
5,31,7,3,5,2,-1,80,0,48,-1,27
5,31,8,1,5,4,-1,5,0,3,-1,24
5,31,8,2,5,4,-1,20,0,6,-1,25
5,31,8,3,5,4,-1,96,0,12,-1,27
5,31,9,1,5,3,-1,5,0,3,-1,27
5,31,9,2,5,3,-1,18,0,11,-1,27
5,31,9,3,5,3,-1,85,0,22,-1,29
5,31,10,1,5,3,-1,5,0,3,-1,30
5,31,10,2,5,3,-1,18,0,11,-1,30
5,31,10,3,5,3,-1,85,0,22,-1,15
5,31,11,1,5,2,-1,4,0,4,-1,21
5,31,11,2,5,2,-1,16,0,16,-1,26
5,31,11,3,5,2,-1,64,0,64,-1,13
5,31,12,1,5,3,-1,5,0,3,-1,28
5,31,12,2,5,3,-1,22,0,6,-1,29
5,31,12,3,5,3,-1,92,0,13,-1,30
5,31,13,1,5,2,-1,4,0,4,-1,22
5,31,13,2,5,2,-1,16,0,16,-1,11
5,31,13,3,5,2,-1,64,0,64,-1,21
5,31,14,1,5,2,-1,5,0,3,-1,30
5,31,14,2,5,2,-1,20,0,12,-1,15
5,31,14,3,5,2,-1,80,0,48,-1,23
5,31,15,1,5,1,-1,4,0,4,-1,23
5,31,15,2,5,1,-1,16,0,16,-1,27
5,31,15,3,5,1,-1,64,0,64,-1,29
5,31,16,1,5,4,-1,5,0,3,-1,17
5,31,16,2,5,4,-1,20,0,6,-1,19
5,31,16,3,5,4,-1,96,0,12,-1,23
5,31,17,1,5,3,-1,5,0,3,-1,19
5,31,17,2,5,3,-1,22,0,6,-1,23
5,31,17,3,5,3,-1,92,0,13,-1,27
5,31,18,1,5,3,-1,5,0,3,-1,23
5,31,18,2,5,3,-1,18,0,11,-1,23
5,31,18,3,5,3,-1,85,0,22,-1,27
5,31,19,1,5,2,-1,5,0,3,-1,23
5,31,19,2,5,2,-1,20,0,12,-1,27
5,31,19,3,5,2,-1,80,0,48,-1,29
5,31,20,1,5,3,-1,5,0,3,-1,29
5,31,20,2,5,3,-1,18,0,11,-1,29
5,31,20,3,5,3,-1,85,0,22,-1,30
5,31,21,1,5,2,-1,4,0,4,-1,26
5,31,21,2,5,2,-1,16,0,16,-1,13
5,31,21,3,5,2,-1,64,0,64,-1,22
5,31,22,1,5,2,-1,4,0,4,-1,11
5,31,22,2,5,2,-1,16,0,16,-1,21
5,31,22,3,5,2,-1,64,0,64,-1,26
5,31,23,1,5,1,-1,4,0,4,-1,27
5,31,23,2,5,1,-1,16,0,16,-1,29
5,31,23,3,5,1,-1,64,0,64,-1,30
5,31,24,1,5,3,-1,5,0,3,-1,25
5,31,24,2,5,3,-1,22,0,6,-1,27
5,31,24,3,5,3,-1,92,0,13,-1,29
5,31,25,1,5,2,-1,5,0,3,-1,27
5,31,25,2,5,2,-1,20,0,12,-1,29
5,31,25,3,5,2,-1,80,0,48,-1,30
5,31,26,1,5,2,-1,4,0,4,-1,13
5,31,26,2,5,2,-1,16,0,16,-1,22
5,31,26,3,5,2,-1,64,0,64,-1,11
5,31,27,1,5,1,-1,4,0,4,-1,29
5,31,27,2,5,1,-1,16,0,16,-1,30
5,31,27,3,5,1,-1,64,0,64,-1,15
5,31,28,1,5,2,-1,5,0,3,-1,29
5,31,28,2,5,2,-1,20,0,12,-1,30
5,31,28,3,5,2,-1,80,0,48,-1,15
5,31,29,1,5,1,-1,4,0,4,-1,30
5,31,29,2,5,1,-1,16,0,16,-1,15
5,31,29,3,5,1,-1,64,0,64,-1,23
5,31,30,1,5,1,-1,4,0,4,-1,15
5,31,30,2,5,1,-1,16,0,16,-1,23
5,31,30,3,5,1,-1,64,0,64,-1,27
6,0,1,1,6,1,-1,4,0,1,-1,2
6,0,1,2,6,1,-1,16,0,1,-1,4
6,0,1,3,6,1,-1,64,0,1,-1,8
6,0,2,1,6,1,-1,4,0,1,-1,4
6,0,2,2,6,1,-1,16,0,1,-1,8
6,0,2,3,6,1,-1,64,0,1,-1,16
6,0,3,1,6,2,-1,5,0,1,-1,4
6,0,3,2,6,2,-1,20,0,1,-1,8
6,0,3,3,6,2,-1,80,0,1,-1,16
6,0,4,1,6,1,-1,4,0,1,-1,8
6,0,4,2,6,1,-1,16,0,1,-1,16
6,0,4,3,6,1,-1,64,0,1,-1,32
6,0,5,1,6,2,-1,4,0,1,-1,10
6,0,5,2,6,2,-1,16,0,1,-1,20
6,0,5,3,6,2,-1,64,0,1,-1,40
6,0,6,1,6,2,-1,5,0,1,-1,8
6,0,6,2,6,2,-1,20,0,1,-1,16
6,0,6,3,6,2,-1,80,0,1,-1,32
6,0,7,1,6,3,-1,5,0,1,-1,8
6,0,7,2,6,3,-1,22,0,1,-1,16
6,0,7,3,6,3,-1,95,0,1,-1,32
6,0,8,1,6,1,-1,4,0,1,-1,16
6,0,8,2,6,1,-1,16,0,1,-1,32
6,0,8,3,6,1,-1,64,0,1,-1,1
6,0,9,1,3,2,-1,4,0,1,-1,18
6,0,9,2,3,2,-1,16,0,1,-1,36
6,0,9,3,3,2,-1,0,64,1,0,9
6,0,10,1,6,2,-1,4,0,1,-1,20
6,0,10,2,6,2,-1,16,0,1,-1,40
6,0,10,3,6,2,-1,64,0,1,-1,17
6,0,11,1,6,3,-1,5,0,1,-1,20
6,0,11,2,6,3,-1,20,0,1,-1,40
6,0,11,3,6,3,-1,80,0,1,-1,17
6,0,12,1,6,2,-1,5,0,1,-1,16
6,0,12,2,6,2,-1,20,0,1,-1,32
6,0,12,3,6,2,-1,80,0,1,-1,1
6,0,13,1,6,3,-1,5,0,1,-1,18
6,0,13,2,6,3,-1,21,0,1,-1,36
6,0,13,3,6,3,-1,85,0,1,-1,9
6,0,14,1,6,3,-1,5,0,1,-1,16
6,0,14,2,6,3,-1,22,0,1,-1,32
6,0,14,3,6,3,-1,95,0,1,-1,1
6,0,15,1,6,4,-1,5,0,1,-1,16
6,0,15,2,6,4,-1,22,0,1,-1,32
6,0,15,3,6,4,-1,99,0,1,-1,1
6,0,16,1,6,1,-1,4,0,1,-1,32
6,0,16,2,6,1,-1,16,0,1,-1,1
6,0,16,3,6,1,-1,64,0,1,-1,2
6,0,17,1,6,2,-1,4,0,1,-1,34
6,0,17,2,6,2,-1,16,0,1,-1,5
6,0,17,3,6,2,-1,64,0,1,-1,10
6,0,18,1,3,2,-1,4,0,1,-1,36
6,0,18,2,3,2,-1,16,0,1,-1,9
6,0,18,3,3,2,-1,0,64,1,0,18
6,0,19,1,6,3,-1,5,0,1,-1,36
6,0,19,2,6,3,-1,21,0,1,-1,9
6,0,19,3,6,3,-1,85,0,1,-1,18
6,0,20,1,6,2,-1,4,0,1,-1,40
6,0,20,2,6,2,-1,16,0,1,-1,17
6,0,20,3,6,2,-1,64,0,1,-1,34
6,0,21,1,2,3,-1,4,0,1,-1,42
6,0,21,2,2,3,-1,0,16,1,0,21
6,0,21,3,2,3,-1,64,0,1,-1,42
6,0,22,1,6,3,-1,5,0,1,-1,40
6,0,22,2,6,3,-1,20,0,1,-1,17
6,0,22,3,6,3,-1,80,0,1,-1,34
6,0,23,1,6,4,-1,5,0,1,-1,40
6,0,23,2,6,4,-1,21,0,1,-1,17
6,0,23,3,6,4,-1,93,0,1,-1,34
6,0,24,1,6,2,-1,5,0,1,-1,32
6,0,24,2,6,2,-1,20,0,1,-1,1
6,0,24,3,6,2,-1,80,0,1,-1,2
6,0,25,1,6,3,-1,5,0,1,-1,34
6,0,25,2,6,3,-1,20,0,1,-1,5
6,0,25,3,6,3,-1,80,0,1,-1,10
6,0,26,1,6,3,-1,5,0,1,-1,36
6,0,26,2,6,3,-1,21,0,1,-1,9
6,0,26,3,6,3,-1,85,0,1,-1,18
6,0,27,1,3,4,-1,5,0,1,-1,36
6,0,27,2,3,4,-1,17,0,1,-1,9
6,0,27,3,3,4,-1,79,0,1,-1,18
6,0,28,1,6,3,-1,5,0,1,-1,32
6,0,28,2,6,3,-1,22,0,1,-1,1
6,0,28,3,6,3,-1,95,0,1,-1,2
6,0,29,1,6,4,-1,5,0,1,-1,34
6,0,29,2,6,4,-1,21,0,1,-1,5
6,0,29,3,6,4,-1,93,0,1,-1,10
6,0,30,1,6,4,-1,5,0,1,-1,32
6,0,30,2,6,4,-1,22,0,1,-1,1
6,0,30,3,6,4,-1,99,0,1,-1,2
6,0,31,1,6,5,-1,5,0,1,-1,32
6,0,31,2,6,5,-1,20,0,1,-1,1
6,0,31,3,6,5,-1,96,0,1,-1,2
6,0,32,1,6,1,-1,4,0,1,-1,1
6,0,32,2,6,1,-1,16,0,1,-1,2
6,0,32,3,6,1,-1,64,0,1,-1,4
6,0,33,1,6,2,-1,5,0,1,-1,2
6,0,33,2,6,2,-1,20,0,1,-1,4
6,0,33,3,6,2,-1,80,0,1,-1,8
6,0,34,1,6,2,-1,4,0,1,-1,5
6,0,34,2,6,2,-1,16,0,1,-1,10
6,0,34,3,6,2,-1,64,0,1,-1,20
6,0,35,1,6,3,-1,5,0,1,-1,4
6,0,35,2,6,3,-1,22,0,1,-1,8
6,0,35,3,6,3,-1,95,0,1,-1,16
6,0,36,1,3,2,-1,4,0,1,-1,9
6,0,36,2,3,2,-1,16,0,1,-1,18
6,0,36,3,3,2,-1,0,64,1,0,36
6,0,37,1,6,3,-1,5,0,1,-1,10
6,0,37,2,6,3,-1,20,0,1,-1,20
6,0,37,3,6,3,-1,80,0,1,-1,40
6,0,38,1,6,3,-1,5,0,1,-1,9
6,0,38,2,6,3,-1,21,0,1,-1,18
6,0,38,3,6,3,-1,85,0,1,-1,36
6,0,39,1,6,4,-1,5,0,1,-1,8
6,0,39,2,6,4,-1,22,0,1,-1,16
6,0,39,3,6,4,-1,99,0,1,-1,32
6,0,40,1,6,2,-1,4,0,1,-1,17
6,0,40,2,6,2,-1,16,0,1,-1,34
6,0,40,3,6,2,-1,64,0,1,-1,5
6,0,41,1,6,3,-1,5,0,1,-1,18
6,0,41,2,6,3,-1,21,0,1,-1,36
6,0,41,3,6,3,-1,85,0,1,-1,9
6,0,42,1,2,3,-1,4,0,1,-1,21
6,0,42,2,2,3,-1,0,16,1,0,42
6,0,42,3,2,3,-1,64,0,1,-1,21
6,0,43,1,6,4,-1,5,0,1,-1,20
6,0,43,2,6,4,-1,21,0,1,-1,40
6,0,43,3,6,4,-1,93,0,1,-1,17
6,0,44,1,6,3,-1,5,0,1,-1,17
6,0,44,2,6,3,-1,20,0,1,-1,34
6,0,44,3,6,3,-1,80,0,1,-1,5
6,0,45,1,3,4,-1,5,0,1,-1,18
6,0,45,2,3,4,-1,17,0,1,-1,36
6,0,45,3,3,4,-1,79,0,1,-1,9
6,0,46,1,6,4,-1,5,0,1,-1,17
6,0,46,2,6,4,-1,21,0,1,-1,34
6,0,46,3,6,4,-1,93,0,1,-1,5
6,0,47,1,6,5,-1,5,0,1,-1,16
6,0,47,2,6,5,-1,20,0,1,-1,32
6,0,47,3,6,5,-1,96,0,1,-1,1
6,0,48,1,6,2,-1,5,0,1,-1,1
6,0,48,2,6,2,-1,20,0,1,-1,2
6,0,48,3,6,2,-1,80,0,1,-1,4
6,0,49,1,6,3,-1,5,0,1,-1,2
6,0,49,2,6,3,-1,22,0,1,-1,4
6,0,49,3,6,3,-1,95,0,1,-1,8
6,0,50,1,6,3,-1,5,0,1,-1,5
6,0,50,2,6,3,-1,20,0,1,-1,10
6,0,50,3,6,3,-1,80,0,1,-1,20
6,0,51,1,6,4,-1,5,0,1,-1,4
6,0,51,2,6,4,-1,22,0,1,-1,8
6,0,51,3,6,4,-1,99,0,1,-1,16
6,0,52,1,6,3,-1,5,0,1,-1,9
6,0,52,2,6,3,-1,21,0,1,-1,18
6,0,52,3,6,3,-1,85,0,1,-1,36
6,0,53,1,6,4,-1,5,0,1,-1,10
6,0,53,2,6,4,-1,21,0,1,-1,20
6,0,53,3,6,4,-1,93,0,1,-1,40
6,0,54,1,3,4,-1,5,0,1,-1,9
6,0,54,2,3,4,-1,17,0,1,-1,18
6,0,54,3,3,4,-1,79,0,1,-1,36
6,0,55,1,6,5,-1,5,0,1,-1,8
6,0,55,2,6,5,-1,20,0,1,-1,16
6,0,55,3,6,5,-1,96,0,1,-1,32
6,0,56,1,6,3,-1,5,0,1,-1,1
6,0,56,2,6,3,-1,22,0,1,-1,2
6,0,56,3,6,3,-1,95,0,1,-1,4
6,0,57,1,6,4,-1,5,0,1,-1,2
6,0,57,2,6,4,-1,22,0,1,-1,4
6,0,57,3,6,4,-1,99,0,1,-1,8
6,0,58,1,6,4,-1,5,0,1,-1,5
6,0,58,2,6,4,-1,21,0,1,-1,10
6,0,58,3,6,4,-1,93,0,1,-1,20
6,0,59,1,6,5,-1,5,0,1,-1,4
6,0,59,2,6,5,-1,20,0,1,-1,8
6,0,59,3,6,5,-1,96,0,1,-1,16
6,0,60,1,6,4,-1,5,0,1,-1,1
6,0,60,2,6,4,-1,22,0,1,-1,2
6,0,60,3,6,4,-1,99,0,1,-1,4
6,0,61,1,6,5,-1,5,0,1,-1,2
6,0,61,2,6,5,-1,20,0,1,-1,4
6,0,61,3,6,5,-1,96,0,1,-1,8
6,0,62,1,6,5,-1,5,0,1,-1,1
6,0,62,2,6,5,-1,20,0,1,-1,2
6,0,62,3,6,5,-1,96,0,1,-1,4
6,0,63,1,1,6,232,0,0,-1,-1,-1
6,0,63,2,1,6,-1,0,4,11,10,63
6,0,63,3,1,6,-1,0,16,22,20,63
6,1,0,1,6,1,-1,4,0,0,-1,2
6,1,0,2,6,1,-1,16,0,0,-1,4
6,1,0,3,6,1,-1,64,0,0,-1,8
6,1,2,1,6,2,-1,6,0,1,-1,6
6,1,2,2,6,2,-1,30,0,0,-1,4
6,1,2,3,6,2,-1,128,0,0,-1,8
6,1,3,1,6,1,-1,6,0,0,-1,2
6,1,3,2,6,1,-1,31,0,0,-1,4
6,1,3,3,6,1,-1,124,0,0,-1,8
6,1,4,1,6,2,-1,8,0,0,-1,2
6,1,4,2,6,2,-1,16,0,1,-1,16
6,1,4,3,6,2,-1,128,0,0,-1,8
6,1,5,1,6,1,-1,8,0,0,-1,2
6,1,5,2,6,1,-1,32,0,0,-1,4
6,1,5,3,6,1,-1,128,0,0,-1,8
6,1,6,1,6,3,-1,8,0,0,-1,2
6,1,6,2,6,3,-1,32,0,0,-1,4
6,1,6,3,6,3,-1,128,0,0,-1,8
6,1,7,1,6,2,-1,8,0,0,-1,2
6,1,7,2,6,2,-1,32,0,0,-1,4
6,1,7,3,6,2,-1,128,0,0,-1,8
6,1,8,1,6,2,-1,8,0,0,-1,2
6,1,8,2,6,2,-1,32,0,0,-1,4
6,1,8,3,6,2,-1,0,64,1,0,1
6,1,9,1,6,1,-1,8,0,0,-1,2
6,1,9,2,6,1,-1,32,0,0,-1,4
6,1,9,3,6,1,-1,64,0,0,-1,8
6,1,10,1,6,3,-1,8,0,0,-1,2
6,1,10,2,6,3,-1,32,0,0,-1,4
6,1,10,3,6,3,-1,128,0,0,-1,8
6,1,11,1,6,2,-1,7,0,0,-1,2
6,1,11,2,6,2,-1,31,0,0,-1,4
6,1,11,3,6,2,-1,124,0,0,-1,8
6,1,12,1,6,3,-1,8,0,0,-1,2
6,1,12,2,6,3,-1,32,0,0,-1,4
6,1,12,3,6,3,-1,110,0,0,-1,8
6,1,13,1,6,2,-1,8,0,0,-1,2
6,1,13,2,6,2,-1,32,0,0,-1,4
6,1,13,3,6,2,-1,128,0,0,-1,8
6,1,14,1,6,4,-1,8,0,0,-1,2
6,1,14,2,6,4,-1,31,0,0,-1,4
6,1,14,3,6,4,-1,124,0,0,-1,8
6,1,15,1,6,3,-1,8,0,0,-1,2
6,1,15,2,6,3,-1,32,0,0,-1,4
6,1,15,3,6,3,-1,120,0,0,-1,8
6,1,16,1,6,2,-1,8,0,0,-1,2
6,1,16,2,6,2,-1,16,0,0,-1,4
6,1,16,3,6,2,-1,128,0,0,-1,8
6,1,17,1,6,1,-1,8,0,0,-1,2
6,1,17,2,6,1,-1,32,0,0,-1,4
6,1,17,3,6,1,-1,128,0,0,-1,8
6,1,18,1,6,3,-1,8,0,0,-1,2
6,1,18,2,6,3,-1,31,0,0,-1,4
6,1,18,3,6,3,-1,118,0,0,-1,8
6,1,19,1,6,2,-1,7,0,0,-1,2
6,1,19,2,6,2,-1,29,0,0,-1,4
6,1,19,3,6,2,-1,127,0,0,-1,8
6,1,20,1,6,3,-1,8,0,0,-1,2
6,1,20,2,6,3,-1,32,0,0,-1,4
6,1,20,3,6,3,-1,128,0,0,-1,8
6,1,21,1,6,2,-1,8,0,0,-1,2
6,1,21,2,6,2,-1,16,0,0,-1,4
6,1,21,3,6,2,-1,128,0,0,-1,8
6,1,22,1,6,4,-1,8,0,0,-1,2
6,1,22,2,6,4,-1,32,0,0,-1,4
6,1,22,3,6,4,-1,128,0,0,-1,8
6,1,23,1,6,3,-1,8,0,0,-1,2
6,1,23,2,6,3,-1,31,0,0,-1,4
6,1,23,3,6,3,-1,128,0,0,-1,8
6,1,24,1,6,3,-1,8,0,0,-1,2
6,1,24,2,6,3,-1,27,0,0,-1,4
6,1,24,3,6,3,-1,128,0,0,-1,8
6,1,25,1,6,2,-1,8,0,0,-1,2
6,1,25,2,6,2,-1,32,0,0,-1,4
6,1,25,3,6,2,-1,128,0,0,-1,8
6,1,26,1,6,4,-1,8,0,0,-1,2
6,1,26,2,6,4,-1,32,0,0,-1,4
6,1,26,3,6,4,-1,115,0,0,-1,8
6,1,27,1,6,3,-1,8,0,0,-1,2
6,1,27,2,6,3,-1,30,0,0,-1,4
6,1,27,3,6,3,-1,124,0,0,-1,8
6,1,28,1,6,4,-1,8,0,0,-1,2
6,1,28,2,6,4,-1,27,0,0,-1,4
6,1,28,3,6,4,-1,128,0,0,-1,8
6,1,29,1,6,3,-1,8,0,0,-1,2
6,1,29,2,6,3,-1,30,0,0,-1,4
6,1,29,3,6,3,-1,128,0,0,-1,8
6,1,30,1,6,5,-1,8,0,0,-1,2
6,1,30,2,6,5,-1,32,0,0,-1,4
6,1,30,3,6,5,-1,128,0,0,-1,8
6,1,31,1,6,4,-1,8,0,0,-1,2
6,1,31,2,6,4,-1,30,0,0,-1,4
6,1,31,3,6,4,-1,128,0,0,-1,8
6,1,32,1,6,2,-1,6,0,0,-1,2
6,1,32,2,6,2,-1,30,0,0,-1,4
6,1,32,3,6,2,-1,128,0,0,-1,8
6,1,33,1,6,1,-1,8,0,0,-1,2
6,1,33,2,6,1,-1,32,0,0,-1,4
6,1,33,3,6,1,-1,128,0,0,-1,8
6,1,34,1,6,3,-1,7,0,0,-1,2
6,1,34,2,6,3,-1,31,0,0,-1,4
6,1,34,3,6,3,-1,128,0,0,-1,8
6,1,35,1,6,2,-1,8,0,0,-1,2
6,1,35,2,6,2,-1,30,0,0,-1,4
6,1,35,3,6,2,-1,122,0,0,-1,8
6,1,36,1,6,3,-1,8,0,0,-1,2
6,1,36,2,6,3,-1,32,0,0,-1,4
6,1,36,3,6,3,-1,112,0,0,-1,8
6,1,37,1,6,2,-1,8,0,0,-1,2
6,1,37,2,6,2,-1,32,0,0,-1,4
6,1,37,3,6,2,-1,128,0,0,-1,8
6,1,38,1,6,4,-1,8,0,0,-1,2
6,1,38,2,6,4,-1,29,0,0,-1,4
6,1,38,3,6,4,-1,128,0,0,-1,8
6,1,39,1,6,3,-1,8,0,0,-1,2
6,1,39,2,6,3,-1,31,0,0,-1,4
6,1,39,3,6,3,-1,128,0,0,-1,8
6,1,40,1,6,3,-1,8,0,0,-1,2
6,1,40,2,6,3,-1,32,0,0,-1,4
6,1,40,3,6,3,-1,109,0,0,-1,8
6,1,41,1,6,2,-1,8,0,0,-1,2
6,1,41,2,6,2,-1,32,0,0,-1,4
6,1,41,3,6,2,-1,128,0,0,-1,8
6,1,42,1,6,4,-1,7,0,0,-1,2
6,1,42,2,6,4,-1,20,0,0,-1,4
6,1,42,3,6,4,-1,124,0,0,-1,8
6,1,43,1,6,3,-1,8,0,0,-1,2
6,1,43,2,6,3,-1,31,0,0,-1,4
6,1,43,3,6,3,-1,127,0,0,-1,8
6,1,44,1,6,4,-1,8,0,0,-1,2
6,1,44,2,6,4,-1,31,0,0,-1,4
6,1,44,3,6,4,-1,122,0,0,-1,8
6,1,45,1,6,3,-1,8,0,0,-1,2
6,1,45,2,6,3,-1,30,0,0,-1,4
6,1,45,3,6,3,-1,124,0,0,-1,8
6,1,46,1,6,5,-1,8,0,0,-1,2
6,1,46,2,6,5,-1,29,0,0,-1,4
6,1,46,3,6,5,-1,125,0,0,-1,8
6,1,47,1,6,4,-1,8,0,0,-1,2
6,1,47,2,6,4,-1,32,0,0,-1,4
6,1,47,3,6,4,-1,124,0,0,-1,8
6,1,48,1,6,3,-1,8,0,0,-1,2
6,1,48,2,6,3,-1,29,0,0,-1,4
6,1,48,3,6,3,-1,119,0,0,-1,8
6,1,49,1,6,2,-1,8,0,0,-1,2
6,1,49,2,6,2,-1,32,0,0,-1,4
6,1,49,3,6,2,-1,128,0,0,-1,8
6,1,50,1,6,4,-1,8,0,0,-1,2
6,1,50,2,6,4,-1,31,0,0,-1,4
6,1,50,3,6,4,-1,121,0,0,-1,8
6,1,51,1,6,3,-1,8,0,0,-1,2
6,1,51,2,6,3,-1,32,0,0,-1,4
6,1,51,3,6,3,-1,127,0,0,-1,8
6,1,52,1,6,4,-1,8,0,0,-1,2
6,1,52,2,6,4,-1,32,0,0,-1,4
6,1,52,3,6,4,-1,127,0,0,-1,8
6,1,53,1,6,3,-1,8,0,0,-1,2
6,1,53,2,6,3,-1,32,0,0,-1,4
6,1,53,3,6,3,-1,128,0,0,-1,8
6,1,54,1,6,5,-1,8,0,0,-1,2
6,1,54,2,6,5,-1,28,0,0,-1,4
6,1,54,3,6,5,-1,122,0,0,-1,8
6,1,55,1,6,4,-1,8,0,0,-1,2
6,1,55,2,6,4,-1,30,0,0,-1,4
6,1,55,3,6,4,-1,128,0,0,-1,8
6,1,56,1,6,4,-1,8,0,0,-1,2
6,1,56,2,6,4,-1,30,0,0,-1,4
6,1,56,3,6,4,-1,122,0,0,-1,8
6,1,57,1,6,3,-1,8,0,0,-1,2
6,1,57,2,6,3,-1,32,0,0,-1,4
6,1,57,3,6,3,-1,128,0,0,-1,8
6,1,58,1,6,5,-1,8,0,0,-1,2
6,1,58,2,6,5,-1,29,0,0,-1,4
6,1,58,3,6,5,-1,126,0,0,-1,8
6,1,59,1,6,4,-1,8,0,0,-1,2
6,1,59,2,6,4,-1,32,0,0,-1,4
6,1,59,3,6,4,-1,128,0,0,-1,8
6,1,60,1,6,5,-1,8,0,0,-1,2
6,1,60,2,6,5,-1,31,0,0,-1,4
6,1,60,3,6,5,-1,121,0,0,-1,8
6,1,61,1,6,4,-1,8,0,0,-1,2
6,1,61,2,6,4,-1,32,0,0,-1,4
6,1,61,3,6,4,-1,128,0,0,-1,8
6,1,62,1,6,6,-1,8,0,0,-1,2
6,1,62,2,6,6,-1,24,0,0,-1,4
6,1,62,3,6,6,-1,128,0,0,-1,8
6,1,63,1,6,5,-1,5,0,0,-1,2
6,1,63,2,6,5,-1,20,0,0,-1,4
6,1,63,3,6,5,-1,96,0,0,-1,8
6,2,0,1,6,1,-1,4,0,0,-1,4
6,2,0,2,6,1,-1,16,0,0,-1,8
6,2,0,3,6,1,-1,64,0,0,-1,16
6,2,1,1,6,2,-1,6,0,0,-1,4
6,2,1,2,6,2,-1,30,0,0,-1,8
6,2,1,3,6,2,-1,128,0,0,-1,16
6,2,3,1,6,1,-1,8,0,0,-1,4
6,2,3,2,6,1,-1,32,0,0,-1,8
6,2,3,3,6,1,-1,128,0,0,-1,16
6,2,4,1,6,2,-1,6,0,1,-1,12
6,2,4,2,6,2,-1,30,0,0,-1,8
6,2,4,3,6,2,-1,128,0,0,-1,16
6,2,5,1,6,3,-1,7,0,0,-1,4
6,2,5,2,6,3,-1,31,0,0,-1,8
6,2,5,3,6,3,-1,128,0,0,-1,16
6,2,6,1,6,1,-1,6,0,0,-1,4
6,2,6,2,6,1,-1,31,0,0,-1,8
6,2,6,3,6,1,-1,124,0,0,-1,16
6,2,7,1,6,2,-1,8,0,0,-1,4
6,2,7,2,6,2,-1,30,0,0,-1,8
6,2,7,3,6,2,-1,122,0,0,-1,16
6,2,8,1,6,2,-1,8,0,0,-1,4
6,2,8,2,6,2,-1,16,0,1,-1,32
6,2,8,3,6,2,-1,128,0,0,-1,16
6,2,9,1,6,3,-1,8,0,0,-1,4
6,2,9,2,6,3,-1,32,0,0,-1,8
6,2,9,3,6,3,-1,112,0,0,-1,16
6,2,10,1,6,1,-1,8,0,0,-1,4
6,2,10,2,6,1,-1,32,0,0,-1,8
6,2,10,3,6,1,-1,128,0,0,-1,16
6,2,11,1,6,2,-1,8,0,0,-1,4
6,2,11,2,6,2,-1,32,0,0,-1,8
6,2,11,3,6,2,-1,128,0,0,-1,16
6,2,12,1,6,3,-1,8,0,0,-1,4
6,2,12,2,6,3,-1,32,0,0,-1,8
6,2,12,3,6,3,-1,128,0,0,-1,16
6,2,13,1,6,4,-1,8,0,0,-1,4
6,2,13,2,6,4,-1,29,0,0,-1,8
6,2,13,3,6,4,-1,128,0,0,-1,16
6,2,14,1,6,2,-1,8,0,0,-1,4
6,2,14,2,6,2,-1,32,0,0,-1,8
6,2,14,3,6,2,-1,128,0,0,-1,16
6,2,15,1,6,3,-1,8,0,0,-1,4
6,2,15,2,6,3,-1,31,0,0,-1,8
6,2,15,3,6,3,-1,128,0,0,-1,16
6,2,16,1,6,2,-1,8,0,0,-1,4
6,2,16,2,6,2,-1,32,0,0,-1,8
6,2,16,3,6,2,-1,0,64,1,0,2
6,2,17,1,6,3,-1,8,0,0,-1,4
6,2,17,2,6,3,-1,32,0,0,-1,8
6,2,17,3,6,3,-1,109,0,0,-1,16
6,2,18,1,6,1,-1,8,0,0,-1,4
6,2,18,2,6,1,-1,32,0,0,-1,8
6,2,18,3,6,1,-1,64,0,0,-1,16
6,2,19,1,6,2,-1,8,0,0,-1,4
6,2,19,2,6,2,-1,32,0,0,-1,8
6,2,19,3,6,2,-1,128,0,0,-1,16
6,2,20,1,6,3,-1,8,0,0,-1,4
6,2,20,2,6,3,-1,32,0,0,-1,8
6,2,20,3,6,3,-1,128,0,0,-1,16
6,2,21,1,6,4,-1,7,0,0,-1,4
6,2,21,2,6,4,-1,20,0,0,-1,8
6,2,21,3,6,4,-1,124,0,0,-1,16
6,2,22,1,6,2,-1,7,0,0,-1,4
6,2,22,2,6,2,-1,31,0,0,-1,8
6,2,22,3,6,2,-1,124,0,0,-1,16
6,2,23,1,6,3,-1,8,0,0,-1,4
6,2,23,2,6,3,-1,31,0,0,-1,8
6,2,23,3,6,3,-1,127,0,0,-1,16
6,2,24,1,6,3,-1,8,0,0,-1,4
6,2,24,2,6,3,-1,32,0,0,-1,8
6,2,24,3,6,3,-1,110,0,0,-1,16
