n,projection,block,stride,ensemble,test_kind,test_seed,model,depth,radius,detector,region,samples,errors,seen,supported,supported_errors,baseline_errors,fixed,broken
420,majority,3,1,1,random,307,history,6,1,r3-7,ambiguous,10311,1,10311,10294,1,1516,1516,1
420,majority,3,1,1,random,307,history,6,1,r3-7,departure,35267,369,34980,33515,250,11756,11516,129
420,majority,3,1,1,random,307,history,6,1,r3-7,all,70840,370,70553,69071,251,17000,16760,130
420,majority,3,1,1,random,307,history,6,1,r7-14,background,13056,0,13056,13056,0,1744,1744,0
420,majority,3,1,1,random,307,history,6,1,r7-14,ambiguous,12206,0,12206,12206,0,1984,1984,0
420,majority,3,1,1,random,307,history,6,1,r7-14,departure,45578,370,45291,43809,251,13272,13032,130
420,majority,3,1,1,random,307,history,6,1,r7-14,all,70840,370,70553,69071,251,17000,16760,130
420,majority,3,1,1,random,308,history,6,1,r3-7,background,26619,0,26619,26619,0,3905,3905,0
420,majority,3,1,1,random,308,history,6,1,r3-7,ambiguous,8978,1,8975,8971,1,1316,1316,1
420,majority,3,1,1,random,308,history,6,1,r3-7,departure,35243,390,34777,32937,234,11763,11513,140
420,majority,3,1,1,random,308,history,6,1,r3-7,all,70840,391,70371,68527,235,16984,16734,141
420,majority,3,1,1,random,308,history,6,1,r7-14,background,17216,0,17216,17216,0,2379,2379,0
420,majority,3,1,1,random,308,history,6,1,r7-14,ambiguous,9403,0,9403,9403,0,1526,1526,0
420,majority,3,1,1,random,308,history,6,1,r7-14,departure,44221,391,43752,41908,235,13079,12829,141
420,majority,3,1,1,random,308,history,6,1,r7-14,all,70840,391,70371,68527,235,16984,16734,141
420,majority,3,1,1,ether,0,history,6,1,r3-7,background,70840,0,70840,70840,0,10120,10120,0
420,majority,3,1,1,ether,0,history,6,1,r3-7,ambiguous,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,history,6,1,r3-7,departure,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,history,6,1,r3-7,all,70840,0,70840,70840,0,10120,10120,0
420,majority,3,1,1,ether,0,history,6,1,r7-14,background,70840,0,70840,70840,0,10120,10120,0
420,majority,3,1,1,ether,0,history,6,1,r7-14,ambiguous,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,history,6,1,r7-14,departure,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,history,6,1,r7-14,all,70840,0,70840,70840,0,10120,10120,0
420,majority,3,1,1,perturbed,401,history,6,1,r3-7,background,51161,0,51161,51161,0,7412,7412,0
420,majority,3,1,1,perturbed,401,history,6,1,r3-7,ambiguous,4933,0,4932,4932,0,649,649,0
420,majority,3,1,1,perturbed,401,history,6,1,r3-7,departure,14746,35,14732,14656,27,4804,4775,6
420,majority,3,1,1,perturbed,401,history,6,1,r3-7,all,70840,35,70825,70749,27,12865,12836,6
420,majority,3,1,1,perturbed,401,history,6,1,r7-14,background,42836,0,42836,42836,0,6016,6016,0
420,majority,3,1,1,perturbed,401,history,6,1,r7-14,ambiguous,8325,0,8325,8325,0,1396,1396,0
420,majority,3,1,1,perturbed,401,history,6,1,r7-14,departure,19679,35,19664,19588,27,5453,5424,6
420,majority,3,1,1,perturbed,401,history,6,1,r7-14,all,70840,35,70825,70749,27,12865,12836,6
420,majority,3,1,1,perturbed,402,history,6,1,r3-7,background,46914,0,46914,46914,0,6807,6807,0
420,majority,3,1,1,perturbed,402,history,6,1,r3-7,ambiguous,7310,1,7310,7309,1,1052,1052,1
420,majority,3,1,1,perturbed,402,history,6,1,r3-7,departure,16616,108,16472,15999,58,5239,5176,45
420,majority,3,1,1,perturbed,402,history,6,1,r3-7,all,70840,109,70696,70222,59,13098,13035,46
420,majority,3,1,1,perturbed,402,history,6,1,r7-14,background,36103,0,36103,36103,0,5001,5001,0
420,majority,3,1,1,perturbed,402,history,6,1,r7-14,ambiguous,10811,0,10811,10811,0,1806,1806,0
420,majority,3,1,1,perturbed,402,history,6,1,r7-14,departure,23926,109,23782,23308,59,6291,6228,46
420,majority,3,1,1,perturbed,402,history,6,1,r7-14,all,70840,109,70696,70222,59,13098,13035,46
420,majority,3,1,1,random,301,snapshot,0,3,r3-7,background,25769,3617,25769,25769,3617,3819,1879,1677
420,majority,3,1,1,random,301,snapshot,0,3,r3-7,ambiguous,10928,1682,10928,10928,1682,1600,455,537
420,majority,3,1,1,random,301,snapshot,0,3,r3-7,departure,34143,10685,34143,34143,10685,11035,1663,1313
420,majority,3,1,1,random,301,snapshot,0,3,r3-7,all,70840,15984,70840,70840,15984,16454,3997,3527
420,majority,3,1,1,random,301,snapshot,0,3,r7-14,background,13278,1886,13278,13278,1886,1788,912,1010
420,majority,3,1,1,random,301,snapshot,0,3,r7-14,ambiguous,12491,1731,12491,12491,1731,2031,967,667
420,majority,3,1,1,random,301,snapshot,0,3,r7-14,departure,45071,12367,45071,45071,12367,12635,2118,1850
420,majority,3,1,1,random,301,snapshot,0,3,r7-14,all,70840,15984,70840,70840,15984,16454,3997,3527
420,majority,3,1,1,random,302,snapshot,0,3,r3-7,background,22145,3109,22145,22145,3109,3273,1578,1414
420,majority,3,1,1,random,302,snapshot,0,3,r3-7,ambiguous,11486,1942,11486,11486,1942,1731,433,644
420,majority,3,1,1,random,302,snapshot,0,3,r3-7,departure,37209,11360,37209,37209,11360,11913,1964,1411
420,majority,3,1,1,random,302,snapshot,0,3,r3-7,all,70840,16411,70840,70840,16411,16917,3975,3469
420,majority,3,1,1,random,302,snapshot,0,3,r7-14,background,10158,1441,10158,10158,1441,1367,682,756
420,majority,3,1,1,random,302,snapshot,0,3,r7-14,ambiguous,11987,1668,11987,11987,1668,1906,896,658
420,majority,3,1,1,random,302,snapshot,0,3,r7-14,departure,48695,13302,48695,48695,13302,13644,2397,2055
420,majority,3,1,1,random,302,snapshot,0,3,r7-14,all,70840,16411,70840,70840,16411,16917,3975,3469
420,majority,3,1,1,random,303,snapshot,0,3,r3-7,background,28625,4070,28625,28625,4070,4208,2044,1906
420,majority,3,1,1,random,303,snapshot,0,3,r3-7,ambiguous,10553,1611,10553,10553,1611,1530,461,542
420,majority,3,1,1,random,303,snapshot,0,3,r3-7,departure,31662,9872,31662,31662,9872,10225,1585,1232
420,majority,3,1,1,random,303,snapshot,0,3,r3-7,all,70840,15553,70840,70840,15553,15963,4090,3680
420,majority,3,1,1,random,303,snapshot,0,3,r7-14,background,15050,2144,15050,15050,2144,2044,1025,1125
420,majority,3,1,1,random,303,snapshot,0,3,r7-14,ambiguous,13575,1926,13575,13575,1926,2164,1019,781
420,majority,3,1,1,random,303,snapshot,0,3,r7-14,departure,42215,11483,42215,42215,11483,11755,2046,1774
420,majority,3,1,1,random,303,snapshot,0,3,r7-14,all,70840,15553,70840,70840,15553,15963,4090,3680
420,majority,3,1,1,random,304,snapshot,0,3,r3-7,background,30140,4265,30140,30140,4265,4462,2168,1971
420,majority,3,1,1,random,304,snapshot,0,3,r3-7,ambiguous,10047,1463,10047,10047,1463,1424,401,440
420,majority,3,1,1,random,304,snapshot,0,3,r3-7,departure,30653,9459,30653,30653,9459,9974,1563,1048
420,majority,3,1,1,random,304,snapshot,0,3,r3-7,all,70840,15187,70840,70840,15187,15860,4132,3459
420,majority,3,1,1,random,304,snapshot,0,3,r7-14,background,16383,2316,16383,16383,2316,2172,1118,1262
420,majority,3,1,1,random,304,snapshot,0,3,r7-14,ambiguous,13757,1949,13757,13757,1949,2290,1050,709
420,majority,3,1,1,random,304,snapshot,0,3,r7-14,departure,40700,10922,40700,40700,10922,11398,1964,1488
420,majority,3,1,1,random,304,snapshot,0,3,r7-14,all,70840,15187,70840,70840,15187,15860,4132,3459
420,majority,3,1,1,random,305,snapshot,0,3,r3-7,background,31712,4523,31712,31712,4523,4646,2276,2153
420,majority,3,1,1,random,305,snapshot,0,3,r3-7,ambiguous,8316,1215,8316,8316,1215,1215,410,410
420,majority,3,1,1,random,305,snapshot,0,3,r3-7,departure,30812,10035,30812,30812,10035,10281,1540,1294
420,majority,3,1,1,random,305,snapshot,0,3,r3-7,all,70840,15773,70840,70840,15773,16142,4226,3857
420,majority,3,1,1,random,305,snapshot,0,3,r7-14,background,21132,2999,21132,21132,2999,2903,1459,1555
420,majority,3,1,1,random,305,snapshot,0,3,r7-14,ambiguous,10580,1524,10580,10580,1524,1743,817,598
420,majority,3,1,1,random,305,snapshot,0,3,r7-14,departure,39128,11250,39128,39128,11250,11496,1950,1704
420,majority,3,1,1,random,305,snapshot,0,3,r7-14,all,70840,15773,70840,70840,15773,16142,4226,3857
420,majority,3,1,1,random,306,snapshot,0,3,r3-7,background,30873,4355,30873,30873,4355,4495,2210,2070
420,majority,3,1,1,random,306,snapshot,0,3,r3-7,ambiguous,8813,1406,8813,8813,1406,1351,372,427
420,majority,3,1,1,random,306,snapshot,0,3,r3-7,departure,31154,9787,31154,31154,9787,10108,1533,1212
420,majority,3,1,1,random,306,snapshot,0,3,r3-7,all,70840,15548,70840,70840,15548,15954,4115,3709
420,majority,3,1,1,random,306,snapshot,0,3,r7-14,background,20553,2930,20553,20553,2930,2835,1434,1529
420,majority,3,1,1,random,306,snapshot,0,3,r7-14,ambiguous,10320,1425,10320,10320,1425,1660,776,541
420,majority,3,1,1,random,306,snapshot,0,3,r7-14,departure,39967,11193,39967,39967,11193,11459,1905,1639
420,majority,3,1,1,random,306,snapshot,0,3,r7-14,all,70840,15548,70840,70840,15548,15954,4115,3709
420,majority,3,1,1,random,307,snapshot,0,3,r3-7,background,25262,3552,25262,25262,3552,3728,1843,1667
420,majority,3,1,1,random,307,snapshot,0,3,r3-7,ambiguous,10311,1582,10311,10311,1582,1516,411,477
420,majority,3,1,1,random,307,snapshot,0,3,r3-7,departure,35267,11413,35267,35267,11413,11756,1777,1434
420,majority,3,1,1,random,307,snapshot,0,3,r3-7,all,70840,16547,70840,70840,16547,17000,4031,3578
420,majority,3,1,1,random,307,snapshot,0,3,r7-14,background,13056,1848,13056,13056,1848,1744,887,991
420,majority,3,1,1,random,307,snapshot,0,3,r7-14,ambiguous,12206,1704,12206,12206,1704,1984,956,676
420,majority,3,1,1,random,307,snapshot,0,3,r7-14,departure,45578,12995,45578,45578,12995,13272,2188,1911
420,majority,3,1,1,random,307,snapshot,0,3,r7-14,all,70840,16547,70840,70840,16547,17000,4031,3578
420,majority,3,1,1,random,308,snapshot,0,3,r3-7,background,26619,3782,26619,26619,3782,3905,1902,1779
420,majority,3,1,1,random,308,snapshot,0,3,r3-7,ambiguous,8978,1369,8978,8978,1369,1316,342,395
420,majority,3,1,1,random,308,snapshot,0,3,r3-7,departure,35243,11396,35243,35243,11396,11763,1603,1236
420,majority,3,1,1,random,308,snapshot,0,3,r3-7,all,70840,16547,70840,70840,16547,16984,3847,3410
420,majority,3,1,1,random,308,snapshot,0,3,r7-14,background,17216,2443,17216,17216,2443,2379,1214,1278
420,majority,3,1,1,random,308,snapshot,0,3,r7-14,ambiguous,9403,1339,9403,9403,1339,1526,688,501
420,majority,3,1,1,random,308,snapshot,0,3,r7-14,departure,44221,12765,44221,44221,12765,13079,1945,1631
420,majority,3,1,1,random,308,snapshot,0,3,r7-14,all,70840,16547,70840,70840,16547,16984,3847,3410
420,majority,3,1,1,ether,0,snapshot,0,3,r3-7,background,70840,10120,70840,70840,10120,10120,5060,5060
420,majority,3,1,1,ether,0,snapshot,0,3,r3-7,ambiguous,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,snapshot,0,3,r3-7,departure,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,snapshot,0,3,r3-7,all,70840,10120,70840,70840,10120,10120,5060,5060
420,majority,3,1,1,ether,0,snapshot,0,3,r7-14,background,70840,10120,70840,70840,10120,10120,5060,5060
420,majority,3,1,1,ether,0,snapshot,0,3,r7-14,ambiguous,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,snapshot,0,3,r7-14,departure,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,snapshot,0,3,r7-14,all,70840,10120,70840,70840,10120,10120,5060,5060
420,majority,3,1,1,perturbed,401,snapshot,0,3,r3-7,background,51161,7253,51161,51161,7253,7412,3670,3511
420,majority,3,1,1,perturbed,401,snapshot,0,3,r3-7,ambiguous,4933,677,4933,4933,677,649,128,156
420,majority,3,1,1,perturbed,401,snapshot,0,3,r3-7,departure,14746,4542,14746,14746,4542,4804,655,393
420,majority,3,1,1,perturbed,401,snapshot,0,3,r3-7,all,70840,12472,70840,70840,12472,12865,4453,4060
420,majority,3,1,1,perturbed,401,snapshot,0,3,r7-14,background,42836,6115,42836,42836,6115,6016,3065,3164
420,majority,3,1,1,perturbed,401,snapshot,0,3,r7-14,ambiguous,8325,1138,8325,8325,1138,1396,605,347
420,majority,3,1,1,perturbed,401,snapshot,0,3,r7-14,departure,19679,5219,19679,19679,5219,5453,783,549
420,majority,3,1,1,perturbed,401,snapshot,0,3,r7-14,all,70840,12472,70840,70840,12472,12865,4453,4060
420,majority,3,1,1,perturbed,402,snapshot,0,3,r3-7,background,46914,6695,46914,46914,6695,6807,3346,3234
420,majority,3,1,1,perturbed,402,snapshot,0,3,r3-7,ambiguous,7310,985,7310,7310,985,1052,367,300
420,majority,3,1,1,perturbed,402,snapshot,0,3,r3-7,departure,16616,4903,16616,16616,4903,5239,856,520
420,majority,3,1,1,perturbed,402,snapshot,0,3,r3-7,all,70840,12583,70840,70840,12583,13098,4569,4054
420,majority,3,1,1,perturbed,402,snapshot,0,3,r7-14,background,36103,5145,36103,36103,5145,5001,2518,2662
420,majority,3,1,1,perturbed,402,snapshot,0,3,r7-14,ambiguous,10811,1550,10811,10811,1550,1806,828,572
420,majority,3,1,1,perturbed,402,snapshot,0,3,r7-14,departure,23926,5888,23926,23926,5888,6291,1223,820
420,majority,3,1,1,perturbed,402,snapshot,0,3,r7-14,all,70840,12583,70840,70840,12583,13098,4569,4054
420,majority,3,1,1,random,301,snapshot,0,10,r3-7,background,25769,407,24296,21545,169,3819,3576,164
420,majority,3,1,1,random,301,snapshot,0,10,r3-7,ambiguous,10928,816,8138,5759,149,1600,1231,447
420,majority,3,1,1,random,301,snapshot,0,10,r3-7,departure,34143,8915,22525,13861,2768,11035,5510,3390
420,majority,3,1,1,random,301,snapshot,0,10,r3-7,all,70840,10138,54959,41165,3086,16454,10317,4001
420,majority,3,1,1,random,301,snapshot,0,10,r7-14,background,13278,56,13147,12454,36,1788,1765,33
420,majority,3,1,1,random,301,snapshot,0,10,r7-14,ambiguous,12491,351,11149,9091,133,2031,1811,131
420,majority,3,1,1,random,301,snapshot,0,10,r7-14,departure,45071,9731,30663,19620,2917,12635,6741,3837
420,majority,3,1,1,random,301,snapshot,0,10,r7-14,all,70840,10138,54959,41165,3086,16454,10317,4001
420,majority,3,1,1,random,302,snapshot,0,10,r3-7,background,22145,606,20414,16615,249,3273,2915,248
420,majority,3,1,1,random,302,snapshot,0,10,r3-7,ambiguous,11486,1050,8469,5136,238,1731,1280,599
420,majority,3,1,1,random,302,snapshot,0,10,r3-7,departure,37209,9893,22941,12180,2488,11913,5739,3719
420,majority,3,1,1,random,302,snapshot,0,10,r3-7,all,70840,11549,51824,33931,2975,16917,9934,4566
420,majority,3,1,1,random,302,snapshot,0,10,r7-14,background,10158,64,10030,9441,38,1367,1346,43
420,majority,3,1,1,random,302,snapshot,0,10,r7-14,ambiguous,11987,542,10384,7174,211,1906,1569,205
420,majority,3,1,1,random,302,snapshot,0,10,r7-14,departure,48695,10943,31410,17316,2726,13644,7019,4318
420,majority,3,1,1,random,302,snapshot,0,10,r7-14,all,70840,11549,51824,33931,2975,16917,9934,4566
420,majority,3,1,1,random,303,snapshot,0,10,r3-7,background,28625,843,25952,21385,368,4208,3729,364
420,majority,3,1,1,random,303,snapshot,0,10,r3-7,ambiguous,10553,787,8079,5320,226,1530,1219,476
420,majority,3,1,1,random,303,snapshot,0,10,r3-7,departure,31662,7655,23393,16030,3249,10225,5462,2892
420,majority,3,1,1,random,303,snapshot,0,10,r3-7,all,70840,9285,57424,42735,3843,15963,10410,3732
420,majority,3,1,1,random,303,snapshot,0,10,r7-14,background,15050,93,14899,14184,47,2044,2010,59
420,majority,3,1,1,random,303,snapshot,0,10,r7-14,ambiguous,13575,750,11053,7201,321,2164,1719,305
420,majority,3,1,1,random,303,snapshot,0,10,r7-14,departure,42215,8442,31472,21350,3475,11755,6681,3368
420,majority,3,1,1,random,303,snapshot,0,10,r7-14,all,70840,9285,57424,42735,3843,15963,10410,3732
420,majority,3,1,1,random,304,snapshot,0,10,r3-7,background,30140,491,28748,25756,192,4462,4170,199
420,majority,3,1,1,random,304,snapshot,0,10,r3-7,ambiguous,10047,539,8262,6048,111,1424,1223,338
420,majority,3,1,1,random,304,snapshot,0,10,r3-7,departure,30653,7316,22045,14232,2373,9974,5466,2808
420,majority,3,1,1,random,304,snapshot,0,10,r3-7,all,70840,8346,59055,46036,2676,15860,10859,3345
420,majority,3,1,1,random,304,snapshot,0,10,r7-14,background,16383,80,16258,15686,47,2172,2137,45
420,majority,3,1,1,random,304,snapshot,0,10,r7-14,ambiguous,13757,411,12490,10070,145,2290,2033,154
420,majority,3,1,1,random,304,snapshot,0,10,r7-14,departure,40700,7855,30307,20280,2484,11398,6689,3146
420,majority,3,1,1,random,304,snapshot,0,10,r7-14,all,70840,8346,59055,46036,2676,15860,10859,3345
420,majority,3,1,1,random,305,snapshot,0,10,r3-7,background,31712,316,30761,28767,142,4646,4456,126
420,majority,3,1,1,random,305,snapshot,0,10,r3-7,ambiguous,8316,563,6356,4687,86,1215,985,333
420,majority,3,1,1,random,305,snapshot,0,10,r3-7,departure,30812,8713,16948,10173,1947,10281,4758,3190
420,majority,3,1,1,random,305,snapshot,0,10,r3-7,all,70840,9592,54065,43627,2175,16142,10199,3649
420,majority,3,1,1,random,305,snapshot,0,10,r7-14,background,21132,28,21064,20713,21,2903,2889,14
420,majority,3,1,1,random,305,snapshot,0,10,r7-14,ambiguous,10580,288,9697,8054,121,1743,1567,112
420,majority,3,1,1,random,305,snapshot,0,10,r7-14,departure,39128,9276,23304,14860,2033,11496,5743,3523
420,majority,3,1,1,random,305,snapshot,0,10,r7-14,all,70840,9592,54065,43627,2175,16142,10199,3649
420,majority,3,1,1,random,306,snapshot,0,10,r3-7,background,30873,317,29879,28146,147,4495,4309,131
420,majority,3,1,1,random,306,snapshot,0,10,r3-7,ambiguous,8813,687,6642,4700,151,1351,1041,377
420,majority,3,1,1,random,306,snapshot,0,10,r3-7,departure,31154,8574,19281,10265,2280,10108,4749,3215
420,majority,3,1,1,random,306,snapshot,0,10,r3-7,all,70840,9578,55802,43111,2578,15954,10099,3723
420,majority,3,1,1,random,306,snapshot,0,10,r7-14,background,20553,43,20453,20052,28,2835,2821,29
420,majority,3,1,1,random,306,snapshot,0,10,r7-14,ambiguous,10320,274,9426,8094,119,1660,1488,102
420,majority,3,1,1,random,306,snapshot,0,10,r7-14,departure,39967,9261,25923,14965,2431,11459,5790,3592
420,majority,3,1,1,random,306,snapshot,0,10,r7-14,all,70840,9578,55802,43111,2578,15954,10099,3723
420,majority,3,1,1,random,307,snapshot,0,10,r3-7,background,25262,618,23364,20141,277,3728,3389,279
420,majority,3,1,1,random,307,snapshot,0,10,r3-7,ambiguous,10311,804,7659,4903,167,1516,1186,474
420,majority,3,1,1,random,307,snapshot,0,10,r3-7,departure,35267,9329,23938,13264,2880,11756,5818,3391
420,majority,3,1,1,random,307,snapshot,0,10,r3-7,all,70840,10751,54961,38308,3324,17000,10393,4144
420,majority,3,1,1,random,307,snapshot,0,10,r7-14,background,13056,91,12872,12252,61,1744,1712,59
420,majority,3,1,1,random,307,snapshot,0,10,r7-14,ambiguous,12206,527,10492,7889,216,1984,1677,220
420,majority,3,1,1,random,307,snapshot,0,10,r7-14,departure,45578,10133,31597,18167,3047,13272,7004,3865
420,majority,3,1,1,random,307,snapshot,0,10,r7-14,all,70840,10751,54961,38308,3324,17000,10393,4144
420,majority,3,1,1,random,308,snapshot,0,10,r3-7,background,26619,422,25132,22930,192,3905,3653,170
420,majority,3,1,1,random,308,snapshot,0,10,r3-7,ambiguous,8978,763,6285,3847,132,1316,974,421
420,majority,3,1,1,random,308,snapshot,0,10,r3-7,departure,35243,10191,19413,9595,2219,11763,5346,3774
420,majority,3,1,1,random,308,snapshot,0,10,r3-7,all,70840,11376,50830,36372,2543,16984,9973,4365
420,majority,3,1,1,random,308,snapshot,0,10,r7-14,background,17216,26,17133,16857,19,2379,2370,17
420,majority,3,1,1,random,308,snapshot,0,10,r7-14,ambiguous,9403,396,7999,6073,173,1526,1283,153
420,majority,3,1,1,random,308,snapshot,0,10,r7-14,departure,44221,10954,25698,13442,2351,13079,6320,4195
420,majority,3,1,1,random,308,snapshot,0,10,r7-14,all,70840,11376,50830,36372,2543,16984,9973,4365
420,majority,3,1,1,ether,0,snapshot,0,10,r3-7,background,70840,0,70840,70840,0,10120,10120,0
420,majority,3,1,1,ether,0,snapshot,0,10,r3-7,ambiguous,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,snapshot,0,10,r3-7,departure,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,snapshot,0,10,r3-7,all,70840,0,70840,70840,0,10120,10120,0
420,majority,3,1,1,ether,0,snapshot,0,10,r7-14,background,70840,0,70840,70840,0,10120,10120,0
420,majority,3,1,1,ether,0,snapshot,0,10,r7-14,ambiguous,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,snapshot,0,10,r7-14,departure,0,0,0,0,0,0,0,0
420,majority,3,1,1,ether,0,snapshot,0,10,r7-14,all,70840,0,70840,70840,0,10120,10120,0
