n,A,B,h,observation,initial_states,action_words,noncommuting_states,sum_prepared_hamming,different_sets,equal_sets,unequal_sizes,equal_size_different_sets,AB_strict_subset_BA,BA_strict_subset_AB,incomparable_sets,changed_response_maps,equal_sets_different_maps,different_prepared_equal_sets,different_word_endpoints,sum_repertoire_AB,sum_repertoire_BA,min_repertoire_AB,max_repertoire_AB,min_repertoire_BA,max_repertoire_BA,mean_jaccard_distance
9,0,170,0,population_count,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,1,identity,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,1,population_count,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,2,identity,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,2,population_count,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,3,identity,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,3,population_count,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,4,identity,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,4,population_count,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,5,identity,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,5,population_count,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,6,identity,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,170,6,population_count,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,0,identity,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,0,population_count,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,1,identity,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,1,population_count,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,2,identity,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,2,population_count,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,3,identity,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,3,population_count,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,4,identity,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,4,population_count,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,5,identity,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,5,population_count,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,6,identity,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,184,6,population_count,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,0,identity,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,0,population_count,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,1,identity,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,1,population_count,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,2,identity,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,2,population_count,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,3,identity,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,3,population_count,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,4,identity,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,4,population_count,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,5,identity,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,5,population_count,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,6,identity,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,204,6,population_count,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,0,identity,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,0,population_count,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,1,identity,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,1,population_count,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,2,identity,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,2,population_count,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,3,identity,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,3,population_count,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,4,identity,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,4,population_count,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,5,identity,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,5,population_count,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,6,identity,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,0,250,6,population_count,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,30,0,identity,512,1,492,1728,492,20,0,492,0,0,492,492,0,0,492,512,512,1,1,1,1,0.9609375
9,4,30,0,population_count,512,1,492,1728,474,38,0,474,0,0,474,474,0,18,474,512,512,1,1,1,1,0.92578125
9,4,30,1,identity,512,2,492,1728,489,23,273,216,0,135,354,489,0,3,825,863,866,1,2,1,2,0.8115234375
9,4,30,1,population_count,512,2,492,1728,489,23,273,216,0,135,354,489,0,3,753,863,866,1,2,1,2,0.7529296875
9,4,30,2,identity,512,4,492,1728,489,23,462,27,138,135,216,489,0,3,1500,1241,1571,1,4,1,4,0.7130161830357143
9,4,30,2,population_count,512,4,492,1728,489,23,336,153,138,135,216,489,0,3,1500,1241,1301,1,4,1,4,0.63818359375
9,4,30,3,identity,512,8,492,1728,489,23,489,0,138,135,216,489,0,3,2580,1727,2273,1,8,1,7,0.7693080357142859
9,4,30,3,population_count,512,8,492,1728,489,23,408,81,165,135,189,489,0,3,2535,1592,1688,1,6,1,6,0.6332031250000001
9,4,30,4,identity,512,16,492,1728,489,23,444,45,138,135,216,489,0,3,4398,2537,3083,1,12,1,12,0.8025682870667936
9,4,30,4,population_count,512,16,492,1728,489,23,453,36,228,153,108,489,0,3,4326,1736,1985,1,7,1,7,0.5968331473214287
9,4,30,5,identity,512,32,492,1728,489,23,489,0,138,135,216,489,0,3,7404,3698,3965,1,17,1,17,0.8204532693221218
9,4,30,5,population_count,512,32,492,1728,426,86,381,45,192,162,72,489,63,66,7251,2078,2111,1,8,1,8,0.5512765066964285
9,4,30,6,identity,512,64,492,1728,489,23,390,99,138,135,216,489,0,3,12354,5228,5162,1,24,1,23,0.8371984280430512
9,4,30,6,population_count,512,64,492,1728,426,86,399,27,201,180,45,489,63,66,12102,2168,2147,1,8,1,8,0.5398716517857144
9,4,51,0,identity,512,1,512,3456,512,0,0,512,0,0,512,512,0,0,512,512,512,1,1,1,1,1.0
9,4,51,0,population_count,512,1,512,3456,512,0,0,512,0,0,512,512,0,0,512,512,512,1,1,1,1,1.0
9,4,51,1,identity,512,2,512,3456,512,0,158,354,74,0,438,512,0,0,812,866,1024,1,2,2,2,0.837890625
9,4,51,1,population_count,512,2,512,3456,512,0,158,354,74,0,438,512,0,0,812,866,1024,1,2,2,2,0.755859375
9,4,51,2,identity,512,4,512,3456,438,74,438,0,0,84,354,512,74,74,1412,1732,1378,2,4,2,3,0.631640625
9,4,51,2,population_count,512,4,512,3456,438,74,438,0,0,210,228,512,74,74,1412,1732,1378,2,4,2,3,0.47636718749999996
9,4,51,3,identity,512,8,512,3456,438,74,276,162,84,84,270,512,74,74,2402,1840,1732,2,5,2,4,0.5231584821428572
9,4,51,3,population_count,512,8,512,3456,348,164,276,72,84,120,144,512,164,164,2402,1840,1732,2,5,2,4,0.3497209821428572
9,4,51,4,identity,512,16,512,3456,438,74,312,126,84,120,234,512,74,74,4172,1948,1840,2,6,2,5,0.4870396205357143
9,4,51,4,population_count,512,16,512,3456,348,164,312,36,84,156,108,512,164,164,4172,1948,1840,2,6,2,5,0.3182896205357143
9,4,51,5,identity,512,32,512,3456,438,74,267,171,120,120,198,512,74,74,7220,1975,1948,2,7,2,6,0.46298828125
9,4,51,5,population_count,512,32,512,3456,312,200,267,45,120,120,72,512,200,200,7220,1975,1948,2,7,2,6,0.28955078125
9,4,51,6,identity,512,64,512,3456,438,74,276,162,120,129,189,512,74,74,12542,2002,1975,2,8,2,7,0.456884765625
9,4,51,6,population_count,512,64,512,3456,312,200,276,36,120,129,63,512,200,200,12542,2002,1975,2,8,2,7,0.283447265625
9,4,54,0,identity,512,1,492,2016,492,20,0,492,0,0,492,492,0,0,492,512,512,1,1,1,1,0.9609375
9,4,54,0,population_count,512,1,492,2016,492,20,0,492,0,0,492,492,0,0,492,512,512,1,1,1,1,0.9609375
9,4,54,1,identity,512,2,492,2016,480,32,327,153,0,189,291,480,0,12,771,854,803,1,2,1,2,0.7529296875
9,4,54,1,population_count,512,2,492,2016,480,32,327,153,0,189,291,480,0,12,771,854,803,1,2,1,2,0.7470703125
9,4,54,2,identity,512,4,492,2016,480,32,480,0,138,189,153,480,0,12,1374,1178,1373,1,3,1,4,0.689453125
9,4,54,2,population_count,512,4,492,2016,471,41,471,0,138,189,144,480,9,21,1374,1178,1319,1,3,1,4,0.60185546875
9,4,54,3,identity,512,8,492,2016,480,32,480,0,138,189,153,480,0,12,2292,1538,1679,1,5,1,6,0.751416015625
9,4,54,3,population_count,512,8,492,2016,480,32,471,9,282,189,9,480,0,12,2292,1439,1607,1,5,1,6,0.5409179687500001
9,4,54,4,identity,512,16,492,2016,480,32,354,126,138,189,153,480,0,12,3822,2087,1958,1,7,1,9,0.7909648944805195
9,4,54,4,population_count,512,16,492,2016,480,32,480,0,138,324,18,480,0,12,3822,1934,1625,1,6,1,6,0.560546875
9,4,54,5,identity,512,32,492,2016,480,32,480,0,138,189,153,480,0,12,6306,2726,2183,1,9,1,10,0.807216416396104
9,4,54,5,population_count,512,32,492,2016,354,158,354,0,156,198,0,480,126,138,6306,1970,1823,1,6,1,6,0.5212890625
9,4,54,6,identity,512,64,492,2016,480,32,480,0,138,189,153,480,0,12,10491,2951,2588,1,10,1,11,0.8145833658528973
9,4,54,6,population_count,512,64,492,2016,354,158,354,0,156,198,0,480,126,138,10455,1988,1823,1,6,1,6,0.5224609375
9,4,90,0,identity,512,1,381,864,381,131,0,381,0,0,381,381,0,0,381,512,512,1,1,1,1,0.744140625
9,4,90,0,population_count,512,1,381,864,309,203,0,309,0,0,309,309,0,72,309,512,512,1,1,1,1,0.603515625
9,4,90,1,identity,512,2,381,864,381,131,156,225,0,12,369,381,0,0,723,866,854,1,2,1,2,0.703125
9,4,90,1,population_count,512,2,381,864,345,167,255,90,117,48,180,345,0,36,525,677,764,1,2,1,2,0.4892578125
9,4,90,2,identity,512,4,381,864,381,131,246,135,9,21,351,381,0,0,1425,1298,1268,1,4,1,4,0.6791015625
9,4,90,2,population_count,512,4,381,864,309,203,201,108,9,57,243,363,54,72,984,938,872,1,3,1,3,0.45703125
9,4,90,3,identity,512,8,381,864,381,131,291,90,18,48,315,381,0,0,2775,1811,1754,1,7,1,7,0.6637416294642857
9,4,90,3,population_count,512,8,381,864,354,158,309,45,135,75,144,363,9,27,2046,1037,1106,1,4,1,3,0.4130859375
9,4,90,4,identity,512,16,381,864,381,131,345,36,36,93,252,381,0,0,5241,2432,2294,1,11,1,10,0.623485059862013
9,4,90,4,population_count,512,16,381,864,354,158,246,108,81,129,144,363,9,27,3990,1316,1268,1,5,1,4,0.38320312500000003
9,4,90,5,identity,512,32,381,864,381,131,237,144,72,93,216,381,0,0,9561,2873,2834,1,16,1,12,0.6018577728567389
9,4,90,5,population_count,512,32,381,864,363,149,309,54,189,120,54,363,0,18,7473,1361,1448,1,4,1,4,0.33076171875000004
9,4,90,6,identity,512,64,381,864,363,149,237,126,72,102,189,381,18,18,16716,3314,3230,1,21,1,14,0.5975402039366883
9,4,90,6,population_count,512,64,381,864,327,185,174,153,72,84,171,363,36,54,13521,1577,1538,1,5,1,4,0.3626953125
9,4,110,0,identity,512,1,435,1296,435,77,0,435,0,0,435,435,0,0,435,512,512,1,1,1,1,0.849609375
9,4,110,0,population_count,512,1,435,1296,435,77,0,435,0,0,435,435,0,0,435,512,512,1,1,1,1,0.849609375
9,4,110,1,identity,512,2,435,1296,435,77,372,63,0,291,144,435,0,0,579,866,656,1,2,1,2,0.5654296875
9,4,110,1,population_count,512,2,435,1296,435,77,372,63,0,291,144,435,0,0,579,866,656,1,2,1,2,0.5654296875
9,4,110,2,identity,512,4,435,1296,432,80,432,0,81,288,63,432,0,3,810,953,944,1,3,1,4,0.52529296875
9,4,110,2,population_count,512,4,435,1296,432,80,432,0,135,288,9,432,0,3,756,953,944,1,3,1,4,0.48955078125000007
9,4,110,3,identity,512,8,435,1296,432,80,432,0,81,288,63,432,0,3,1305,1304,1088,1,5,1,5,0.6184779575892858
9,4,110,3,population_count,512,8,435,1296,432,80,423,9,81,288,63,432,0,3,1305,1295,944,1,4,1,4,0.57421875
9,4,110,4,identity,512,16,435,1296,432,80,432,0,81,288,63,432,0,3,1971,1682,1232,1,8,1,6,0.669287109375
9,4,110,4,population_count,512,16,435,1296,432,80,423,9,135,288,9,432,0,3,1971,1637,1088,1,5,1,5,0.5789062500000001
9,4,110,5,identity,512,32,435,1296,432,80,432,0,81,288,63,432,0,3,3087,2105,1376,1,12,1,7,0.7028700791396105
9,4,110,5,population_count,512,32,435,1296,369,143,369,0,81,288,0,432,63,66,3087,1871,1088,1,5,1,5,0.56953125
9,4,110,6,identity,512,64,435,1296,432,80,423,9,81,288,63,432,0,3,4653,2609,1520,1,16,1,8,0.7274164556146978
9,4,110,6,population_count,512,64,435,1296,423,89,369,54,81,288,54,432,9,12,4635,1907,1088,1,6,1,5,0.6076171875
9,4,150,0,identity,512,1,462,1728,462,50,0,462,0,0,462,462,0,0,462,512,512,1,1,1,1,0.90234375
9,4,150,0,population_count,512,1,462,1728,462,50,0,462,0,0,462,462,0,0,462,512,512,1,1,1,1,0.90234375
9,4,150,1,identity,512,2,462,1728,462,50,246,216,0,138,324,462,0,0,768,866,836,1,2,1,2,0.755859375
9,4,150,1,population_count,512,2,462,1728,444,68,246,198,0,138,306,444,0,18,678,866,836,1,2,1,2,0.650390625
9,4,150,2,identity,512,4,462,1728,462,50,462,0,81,138,243,462,0,0,1425,1199,1484,1,3,1,4,0.67529296875
9,4,150,2,population_count,512,4,462,1728,435,77,264,171,99,138,198,462,27,27,1407,1199,1196,1,3,1,4,0.551953125
9,4,150,3,identity,512,8,462,1728,462,50,336,126,81,138,243,462,0,0,2541,1784,1916,1,6,1,6,0.7108049665178573
9,4,150,3,population_count,512,8,462,1728,390,122,318,72,135,156,99,462,72,72,2505,1478,1448,1,5,1,4,0.5207310267857144
9,4,150,4,identity,512,16,462,1728,462,50,426,36,108,156,198,462,0,0,4557,2441,2384,1,8,1,9,0.7243483567214037
9,4,150,4,population_count,512,16,462,1728,336,176,273,63,108,156,72,462,126,126,4467,1586,1520,1,7,1,5,0.4898018973214286
9,4,150,5,identity,512,32,462,1728,462,50,435,27,108,165,189,462,0,0,8193,3089,2744,1,9,1,11,0.7405082078996372
9,4,150,5,population_count,512,32,462,1728,408,104,399,9,117,219,72,462,54,54,7815,1793,1592,1,6,1,7,0.5092633928571428
9,4,150,6,identity,512,64,462,1728,462,50,453,9,108,174,180,462,0,0,14466,3746,3176,1,12,1,12,0.7470790979168858
9,4,150,6,population_count,512,64,462,1728,408,104,399,9,108,219,81,462,54,54,13980,2207,1700,1,7,1,7,0.518408203125
9,4,170,0,identity,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,170,0,population_count,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,170,1,identity,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,866,866,1,2,1,2,0.0
9,4,170,1,population_count,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,170,2,identity,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,1220,1220,1,3,1,3,0.0
9,4,170,2,population_count,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,170,3,identity,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,1571,1571,1,4,1,4,0.0
9,4,170,3,population_count,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,170,4,identity,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,1922,1922,1,5,1,5,0.0
9,4,170,4,population_count,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,170,5,identity,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,2273,2273,1,6,1,6,0.0
9,4,170,5,population_count,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,170,6,identity,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,2624,2624,1,7,1,7,0.0
9,4,170,6,population_count,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,184,0,identity,512,1,405,720,405,107,0,405,0,0,405,405,0,0,405,512,512,1,1,1,1,0.791015625
9,4,184,0,population_count,512,1,405,720,270,242,0,270,0,0,270,270,0,135,270,512,512,1,1,1,1,0.52734375
9,4,184,1,identity,512,2,405,720,405,107,126,279,0,0,405,405,0,0,810,866,992,1,2,1,2,0.791015625
9,4,184,1,population_count,512,2,405,720,270,242,0,270,0,0,270,270,0,135,540,512,512,1,1,1,1,0.52734375
9,4,184,2,identity,512,4,405,720,405,107,126,279,0,0,405,405,0,0,1620,1220,1472,1,3,1,3,0.7734375
9,4,184,2,population_count,512,4,405,720,270,242,0,270,0,0,270,270,0,135,1080,512,512,1,1,1,1,0.52734375
9,4,184,3,identity,512,8,405,720,405,107,126,279,0,0,405,405,0,0,3240,1571,1949,1,4,1,4,0.7516741071428572
9,4,184,3,population_count,512,8,405,720,270,242,0,270,0,0,270,270,0,135,2160,512,512,1,1,1,1,0.52734375
9,4,184,4,identity,512,16,405,720,405,107,126,279,0,0,405,405,0,0,6480,1922,2426,1,5,1,5,0.7318638392857143
9,4,184,4,population_count,512,16,405,720,270,242,0,270,0,0,270,270,0,135,4320,512,512,1,1,1,1,0.52734375
9,4,184,5,identity,512,32,405,720,405,107,126,279,0,0,405,405,0,0,12960,2273,2903,1,6,1,6,0.7119140625
9,4,184,5,population_count,512,32,405,720,270,242,0,270,0,0,270,270,0,135,8640,512,512,1,1,1,1,0.52734375
9,4,184,6,identity,512,64,405,720,405,107,126,279,0,0,405,405,0,0,25920,2624,3380,1,7,1,7,0.68359375
9,4,184,6,population_count,512,64,405,720,270,242,0,270,0,0,270,270,0,135,17280,512,512,1,1,1,1,0.52734375
9,4,204,0,identity,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,0,population_count,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,1,identity,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,1,population_count,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,2,identity,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,2,population_count,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,3,identity,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,3,population_count,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,4,identity,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,4,population_count,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,5,identity,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,5,population_count,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,6,identity,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,204,6,population_count,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,4,250,0,identity,512,1,309,576,309,203,0,309,0,0,309,309,0,0,309,512,512,1,1,1,1,0.603515625
9,4,250,0,population_count,512,1,309,576,309,203,0,309,0,0,309,309,0,0,309,512,512,1,1,1,1,0.603515625
9,4,250,1,identity,512,2,309,576,309,203,111,198,0,3,306,309,0,0,579,866,755,1,2,1,2,0.5771484375
9,4,250,1,population_count,512,2,309,576,309,203,111,198,0,3,306,309,0,0,579,866,755,1,2,1,2,0.5068359375
9,4,250,2,identity,512,4,309,576,309,203,165,144,0,3,306,309,0,0,1137,1316,1016,1,4,1,4,0.5443359375000001
9,4,250,2,population_count,512,4,309,576,309,203,156,153,0,3,306,309,0,0,1137,1280,1016,1,4,1,4,0.437109375
9,4,250,3,identity,512,8,309,576,309,203,165,144,0,21,288,309,0,0,2217,1802,1286,1,7,1,6,0.5223214285714285
9,4,250,3,population_count,512,8,309,576,309,203,165,144,0,21,288,309,0,0,2217,1766,1286,1,6,1,6,0.3945033482142857
9,4,250,4,identity,512,16,309,576,309,203,219,90,0,48,261,309,0,0,4278,2315,1592,1,9,1,8,0.49273158482142865
9,4,250,4,population_count,512,16,309,576,309,203,219,90,0,66,243,309,0,0,4278,2279,1583,1,8,1,8,0.3462960379464286
9,4,250,5,identity,512,32,309,576,309,203,219,90,0,84,225,309,0,0,8346,2765,1898,1,10,1,10,0.4717862215909091
9,4,250,5,population_count,512,32,309,576,309,203,219,90,0,102,207,309,0,0,8346,2729,1889,1,10,1,10,0.3197544642857143
9,4,250,6,identity,512,64,309,576,273,239,273,0,0,84,189,309,36,36,16284,3332,2222,1,11,1,11,0.4481356534090909
9,4,250,6,population_count,512,64,309,576,273,239,273,0,0,192,81,309,36,36,16284,3296,2213,1,10,1,10,0.26572265625
9,30,51,0,identity,512,1,512,2304,512,0,0,512,0,0,512,512,0,0,512,512,512,1,1,1,1,1.0
9,30,51,0,population_count,512,1,512,2304,512,0,0,512,0,0,512,512,0,0,512,512,512,1,1,1,1,1.0
9,30,51,1,identity,512,2,512,2304,512,0,5,507,2,0,510,512,0,0,1022,1022,1021,1,2,1,2,0.99609375
9,30,51,1,population_count,512,2,512,2304,467,45,227,240,56,9,402,512,45,45,941,830,859,1,2,1,2,0.7646484375
9,30,51,2,identity,512,4,512,2304,510,2,6,504,0,0,510,512,2,2,2039,2035,2035,2,4,2,4,0.9730747767857144
9,30,51,2,population_count,512,4,512,2304,456,56,306,150,81,99,276,512,56,56,1814,1330,1312,2,4,2,4,0.52958984375
9,30,51,3,identity,512,8,512,2304,510,2,150,360,3,0,507,512,2,2,4067,3478,3478,2,7,2,7,0.9629001857517483
9,30,51,3,population_count,512,8,512,2304,420,92,318,102,111,117,192,512,92,92,3473,1699,1684,2,5,2,5,0.421875
9,30,51,4,identity,512,16,512,2304,510,2,186,324,3,3,504,512,2,2,8117,5857,5848,2,12,2,12,0.950792434068489
9,30,51,4,population_count,512,16,512,2304,411,101,330,81,138,93,180,512,101,101,6875,1999,2035,2,5,2,5,0.3642578125
9,30,51,5,identity,512,32,512,2304,510,2,366,144,3,3,504,512,2,2,16205,9448,9439,2,20,2,20,0.9430169630750428
9,30,51,5,population_count,512,32,512,2304,357,155,258,99,93,102,162,512,155,155,13568,2332,2341,2,6,2,6,0.25966796875
9,30,51,6,identity,512,64,512,2304,510,2,420,90,3,3,504,512,2,2,32369,15091,15100,2,33,2,33,0.9304811161260099
9,30,51,6,population_count,512,64,512,2304,339,173,213,126,102,102,135,512,173,173,27077,2620,2611,2,6,2,6,0.17441406250000002
9,30,54,0,identity,512,1,504,1728,504,8,0,504,0,0,504,504,0,0,504,512,512,1,1,1,1,0.984375
9,30,54,0,population_count,512,1,504,1728,405,107,0,405,0,0,405,405,0,99,405,512,512,1,1,1,1,0.791015625
9,30,54,1,identity,512,2,504,1728,504,8,81,423,0,0,504,504,0,0,1008,935,980,1,2,1,2,0.984375
9,30,54,1,population_count,512,2,504,1728,387,125,198,189,45,18,324,387,0,117,702,845,845,1,2,1,2,0.6826171875
9,30,54,2,identity,512,4,504,1728,504,8,198,306,0,0,504,504,0,0,2016,1727,1799,1,4,1,4,0.984375
9,30,54,2,population_count,512,4,504,1728,441,71,315,126,81,36,324,441,0,63,1512,1079,1178,1,4,1,4,0.6837890625
9,30,54,3,identity,512,8,504,1728,504,8,342,162,0,0,504,504,0,0,4032,3185,3482,1,8,1,8,0.9830228365384616
9,30,54,3,population_count,512,8,504,1728,432,80,369,63,117,81,234,459,27,72,3006,1808,1826,1,7,1,7,0.5238071986607142
9,30,54,4,identity,512,16,504,1728,504,8,432,72,0,0,504,504,0,0,8010,6020,6497,1,16,1,16,0.9698569324323045
9,30,54,4,population_count,512,16,504,1728,432,80,342,90,72,117,243,459,27,72,5778,2402,2312,1,7,1,7,0.43168945312499996
9,30,54,5,identity,512,32,504,1728,504,8,441,63,0,0,504,504,0,0,15975,11267,12104,1,32,1,31,0.9492639955724009
9,30,54,5,population_count,512,32,504,1728,432,80,369,63,99,117,216,459,27,72,11754,2924,2834,1,8,1,8,0.32532784598214287
9,30,54,6,identity,512,64,504,1728,504,8,459,45,0,0,504,504,0,0,31788,20456,21887,1,58,1,58,0.914370621503231
9,30,54,6,population_count,512,64,504,1728,432,80,369,63,81,108,243,459,27,72,23454,3365,3437,1,9,1,9,0.29194335937500004
9,30,90,0,identity,512,1,474,1728,474,38,0,474,0,0,474,474,0,0,474,512,512,1,1,1,1,0.92578125
